dataset,model,case_id,qid,category
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q12,attempt
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q13,attempt
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q16,attempt
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q17,attempt
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q19,attempt
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q20,attempt
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q21,attempt
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q22,attempt
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q23,attempt
court,Gemini 2.5 Pro,cl_2025_ca11_united_states_v._ephren_taylor_ii,Q24,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q02,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q03,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q04,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q07,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q08,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q09,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q10,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q11,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q12,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q13,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q14,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q16,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q17,refusal_policy
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q19,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q20,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q21,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q22,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q23,attempt
court,Gemini 2.5 Pro,cl_2025_ca1_securities_and_exchange_commission_,Q24,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q02,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q03,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q04,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q07,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q08,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q09,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q10,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q11,empty
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q12,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q13,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q14,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q16,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q17,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q19,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q20,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q21,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q22,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q23,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_collins_v._ne._grocery_llc,Q24,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q02,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q03,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q04,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q07,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q08,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q09,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q10,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q11,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q12,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q13,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q14,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q16,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q17,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q19,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q20,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q21,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q22,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q23,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_in_re_shanda_games_ltd._sec._litig.,Q24,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q02,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q03,error
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q04,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q07,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q08,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q09,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q10,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q11,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q12,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q13,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q14,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q16,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q17,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q19,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q20,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q21,empty
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q22,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q23,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_natl_rifle_assn_of_am._v._vullo,Q24,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q02,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q03,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q04,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q07,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q08,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q09,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q10,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q11,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q12,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q13,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q14,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q16,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q17,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q19,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q20,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q21,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q22,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q23,attempt
court,Gemini 2.5 Pro,cl_2025_ca2_united_states_v._phillips,Q24,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q02,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q03,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q04,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q07,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q08,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q09,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q10,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q11,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q12,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q13,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q14,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q16,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q17,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q19,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q20,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q21,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q22,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q23,attempt
court,Gemini 2.5 Pro,cl_2025_ca3_nra_group_llc_v._nicole_durenleau,Q24,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q02,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q03,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q04,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q07,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q08,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q09,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q10,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q11,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q12,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q13,unknown_bare
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q14,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q16,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q17,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q19,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q20,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q21,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q22,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q23,empty
court,Gemini 2.5 Pro,cl_2025_ca9_united_states_v._rice,Q24,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q02,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q03,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q04,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q07,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q08,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q09,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q10,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q11,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q12,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q13,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q14,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q16,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q17,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q19,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q20,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q21,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q22,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q23,attempt
court,Gemini 2.5 Pro,cl_2025_ca9_winston_anderson_v._intel_corporati,Q24,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q02,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q03,unknown_bare
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q04,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q07,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q08,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q09,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q10,unknown_bare
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q11,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q12,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q13,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q16,unknown_bare
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q17,unknown_bare
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q19,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q21,unknown_bare
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q22,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q23,attempt
court,Gemini 2.5 Pro,cl_2025_cadc_robert_goodrich_v._bank_of_america_,Q24,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q01,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q02,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q03,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q04,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q07,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q08,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q09,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q10,unknown_bare
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q11,unknown_bare
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q12,unknown_bare
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q13,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q16,unknown_bare
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q17,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q19,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q20,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q21,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q22,unknown_bare
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q23,attempt
court,Gemini 2.5 Pro,cl_2025_scotus_cunningham_v._cornell_univ.,Q24,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q01,attempt
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q02,attempt
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q03,attempt
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q04,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q07,attempt
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q08,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q09,attempt
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q10,attempt
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q11,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q12,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q13,attempt
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q14,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q16,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q17,attempt
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q19,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q20,attempt
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q21,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q22,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q23,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ariz_doe_v_the_corporation,Q24,attempt
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q01,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q02,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q03,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q04,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q07,attempt
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q08,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q09,attempt
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q10,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q11,attempt
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q12,attempt
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q13,attempt
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q16,attempt
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q17,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q19,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q20,attempt
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q21,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q22,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q23,attempt
court,Gemini 2.5 Pro,cl_2026_ca10_scottsdale_capital_advisors_v_ussec,Q24,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q01,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q02,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q03,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q04,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q07,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q08,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q09,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q10,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q11,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q13,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q19,unknown_bare
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q20,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q21,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q22,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q23,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q24,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q01,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q02,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q03,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q04,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q07,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q08,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q09,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q10,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q11,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q12,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q13,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q14,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q16,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q17,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q19,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q20,attempt
court,Gemini 2.5 Pro,cl_2026_ca11_u.s._securities_and_exchange_commis,Q21,empty
