case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
cl_2026_ca3_in_re_avandia_marketing_v,Q19,cl_2026_ca3_in_re_avandia_marketing_v,post_cutoff_control,2026-07-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,10,10,-45.892661,-4.589266,0.01016031,-10.938694,2,3,
cl_2026_ca3_in_re_avandia_marketing_v,Q19,cl_2026_ca3_in_re_avandia_marketing_v,post_cutoff_control,2026-07-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,10,25,-86.182755,-3.44731,0.03183114,-15.617793,3,13,
cl_2026_ca3_in_re_avandia_marketing_v,Q19,cl_2026_ca3_in_re_avandia_marketing_v,post_cutoff_control,2026-07-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,10,34,-112.822173,-3.318299,0.03621437,-15.617793,5,13,
cl_2026_ca3_in_re_avandia_marketing_v,Q19,cl_2026_ca3_in_re_avandia_marketing_v,post_cutoff_control,2026-07-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,10,34,-112.822173,-3.318299,0.03621437,-15.617793,5,13,
cl_2015_ca9_northstar_financial_advisors_v._sch,Q19,cl_2015_ca9_northstar_financial_advisors_v._sch,pre_cutoff,2015-04-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,7,10,-45.957696,-4.59577,0.01009445,-12.900748,3,3,
cl_2015_ca9_northstar_financial_advisors_v._sch,Q19,cl_2015_ca9_northstar_financial_advisors_v._sch,pre_cutoff,2015-04-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,7,25,-88.458216,-3.538329,0.02906186,-12.900748,3,3,
cl_2015_ca9_northstar_financial_advisors_v._sch,Q19,cl_2015_ca9_northstar_financial_advisors_v._sch,pre_cutoff,2015-04-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,38,-128.816771,-3.389915,0.03371154,-12.900748,4,3,
cl_2015_ca9_northstar_financial_advisors_v._sch,Q19,cl_2015_ca9_northstar_financial_advisors_v._sch,pre_cutoff,2015-04-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,38,-128.816771,-3.389915,0.03371154,-12.900748,4,3,
cl_2019_ca9_alexander_acosta_v._city_national_c,Q13,cl_2019_ca9_alexander_acosta_v._city_national_c,pre_cutoff,2019-04-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,29,10,-14.222737,-1.422274,0.24116507,-3.903005,0,1,
cl_2019_ca9_alexander_acosta_v._city_national_c,Q13,cl_2019_ca9_alexander_acosta_v._city_national_c,pre_cutoff,2019-04-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,29,16,-23.035536,-1.439721,0.23699388,-4.843822,0,13,
cl_2019_ca9_alexander_acosta_v._city_national_c,Q13,cl_2019_ca9_alexander_acosta_v._city_national_c,pre_cutoff,2019-04-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,29,16,-23.035536,-1.439721,0.23699388,-4.843822,0,13,
cl_2019_ca9_alexander_acosta_v._city_national_c,Q13,cl_2019_ca9_alexander_acosta_v._city_national_c,pre_cutoff,2019-04-23,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,29,16,-23.035536,-1.439721,0.23699388,-4.843822,0,13,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q22,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-30.333721,-3.033372,0.04815299,-11.452003,2,3,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q22,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,25,-68.442948,-2.737718,0.06471787,-11.452003,3,3,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q22,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,29,-74.605341,-2.572598,0.07633697,-11.452003,3,3,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q22,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,29,-74.605341,-2.572598,0.07633697,-11.452003,3,3,
cl_2019_cadc_the_robare_group_ltd._v._sec,Q09,cl_2019_cadc_the_robare_group_ltd._v._sec,pre_cutoff,2019-04-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,35,10,-34.454585,-3.445458,0.03189014,-8.095753,1,6,
cl_2019_cadc_the_robare_group_ltd._v._sec,Q09,cl_2019_cadc_the_robare_group_ltd._v._sec,pre_cutoff,2019-04-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,35,10,-34.454585,-3.445458,0.03189014,-8.095753,1,6,
cl_2019_cadc_the_robare_group_ltd._v._sec,Q09,cl_2019_cadc_the_robare_group_ltd._v._sec,pre_cutoff,2019-04-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,35,10,-34.454585,-3.445458,0.03189014,-8.095753,1,6,
cl_2019_cadc_the_robare_group_ltd._v._sec,Q09,cl_2019_cadc_the_robare_group_ltd._v._sec,pre_cutoff,2019-04-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,35,10,-34.454585,-3.445458,0.03189014,-8.095753,1,6,
cl_2020_ca11_united_states_v._gerti_muho,Q13,cl_2020_ca11_united_states_v._gerti_muho,pre_cutoff,2020-10-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,29,10,-34.016632,-3.401663,0.03331781,-8.251571,2,8,
cl_2020_ca11_united_states_v._gerti_muho,Q13,cl_2020_ca11_united_states_v._gerti_muho,pre_cutoff,2020-10-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,29,16,-46.848933,-2.928058,0.05350082,-8.251571,2,8,
cl_2020_ca11_united_states_v._gerti_muho,Q13,cl_2020_ca11_united_states_v._gerti_muho,pre_cutoff,2020-10-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,29,16,-46.848933,-2.928058,0.05350082,-8.251571,2,8,
cl_2020_ca11_united_states_v._gerti_muho,Q13,cl_2020_ca11_united_states_v._gerti_muho,pre_cutoff,2020-10-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,29,16,-46.848933,-2.928058,0.05350082,-8.251571,2,8,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q22,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-16.8899,-1.68899,0.18470599,-6.243403,0,1,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q22,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,25,-63.426125,-2.537045,0.0790998,-8.936494,2,20,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q22,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,29,-82.784642,-2.854643,0.05757638,-10.197615,3,27,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q22,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,29,-82.784642,-2.854643,0.05757638,-10.197615,3,27,
cl_2020_ca2_united_states_v._kosinski,Q10,cl_2020_ca2_united_states_v._kosinski,pre_cutoff,2020-09-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,31,10,-37.957498,-3.79575,0.02246606,-9.116365,2,4,
cl_2020_ca2_united_states_v._kosinski,Q10,cl_2020_ca2_united_states_v._kosinski,pre_cutoff,2020-09-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,31,14,-48.879848,-3.491418,0.03045766,-9.116365,2,4,
cl_2020_ca2_united_states_v._kosinski,Q10,cl_2020_ca2_united_states_v._kosinski,pre_cutoff,2020-09-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,31,14,-48.879848,-3.491418,0.03045766,-9.116365,2,4,
cl_2020_ca2_united_states_v._kosinski,Q10,cl_2020_ca2_united_states_v._kosinski,pre_cutoff,2020-09-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,31,14,-48.879848,-3.491418,0.03045766,-9.116365,2,4,
cl_2020_ca3_united_states_v._steven_fishoff,Q12,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,30,10,-35.849673,-3.584967,0.02773758,-9.566406,1,9,
cl_2020_ca3_united_states_v._steven_fishoff,Q12,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,30,15,-47.679361,-3.178624,0.04164291,-9.566406,1,9,
cl_2020_ca3_united_states_v._steven_fishoff,Q12,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,30,15,-47.679361,-3.178624,0.04164291,-9.566406,1,9,
cl_2020_ca3_united_states_v._steven_fishoff,Q12,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,30,15,-47.679361,-3.178624,0.04164291,-9.566406,1,9,
cl_2020_ca3_united_states_v._steven_fishoff,Q13,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,30,10,-35.849673,-3.584967,0.02773758,-9.566406,1,9,
cl_2020_ca3_united_states_v._steven_fishoff,Q13,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,30,15,-47.679361,-3.178624,0.04164291,-9.566406,1,9,
cl_2020_ca3_united_states_v._steven_fishoff,Q13,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,30,15,-47.679361,-3.178624,0.04164291,-9.566406,1,9,
cl_2020_ca3_united_states_v._steven_fishoff,Q13,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,30,15,-47.679361,-3.178624,0.04164291,-9.566406,1,9,
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q11,cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,pre_cutoff,2020-09-09,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,14,10,-46.086458,-4.608646,0.0099653,-13.063805,2,2,
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q11,cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,pre_cutoff,2020-09-09,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,14,25,-93.143187,-3.725727,0.02409556,-13.063805,3,2,
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q11,cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,pre_cutoff,2020-09-09,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,14,31,-116.145584,-3.746632,0.02359709,-13.063805,5,2,
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,Q11,cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,pre_cutoff,2020-09-09,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,14,31,-116.145584,-3.746632,0.02359709,-13.063805,5,2,
cl_2020_dcd_pca_integrity_associates_llp_v._nco,Q13,cl_2020_dcd_pca_integrity_associates_llp_v._nco,pre_cutoff,2020-02-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,31,10,-5.335109,-0.533511,0.58654208,-4.15923,0,8,
cl_2020_dcd_pca_integrity_associates_llp_v._nco,Q13,cl_2020_dcd_pca_integrity_associates_llp_v._nco,pre_cutoff,2020-02-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,31,14,-6.933377,-0.495241,0.60942388,-4.15923,0,8,
cl_2020_dcd_pca_integrity_associates_llp_v._nco,Q13,cl_2020_dcd_pca_integrity_associates_llp_v._nco,pre_cutoff,2020-02-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,31,14,-6.933377,-0.495241,0.60942388,-4.15923,0,8,
cl_2020_dcd_pca_integrity_associates_llp_v._nco,Q13,cl_2020_dcd_pca_integrity_associates_llp_v._nco,pre_cutoff,2020-02-11,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,31,14,-6.933377,-0.495241,0.60942388,-4.15923,0,8,
cl_2021_ca2_people_of_the_state_of_new_york_v._,Q19,cl_2021_ca2_people_of_the_state_of_new_york_v._,pre_cutoff,2021-03-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-44.735518,-4.473552,0.01140673,-8.104483,3,8,
cl_2021_ca2_people_of_the_state_of_new_york_v._,Q19,cl_2021_ca2_people_of_the_state_of_new_york_v._,pre_cutoff,2021-03-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,25,-100.728821,-4.029153,0.01778939,-12.939045,6,14,
cl_2021_ca2_people_of_the_state_of_new_york_v._,Q19,cl_2021_ca2_people_of_the_state_of_new_york_v._,pre_cutoff,2021-03-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,37,-142.449598,-3.849989,0.02127997,-12.939045,9,14,
cl_2021_ca2_people_of_the_state_of_new_york_v._,Q19,cl_2021_ca2_people_of_the_state_of_new_york_v._,pre_cutoff,2021-03-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,37,-142.449598,-3.849989,0.02127997,-12.939045,9,14,
cl_2021_ca9_united_states_v._benjamin_koziol,Q11,cl_2021_ca9_united_states_v._benjamin_koziol,pre_cutoff,2021-04-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-45.780894,-4.578089,0.01027451,-12.262108,3,3,
cl_2021_ca9_united_states_v._benjamin_koziol,Q11,cl_2021_ca9_united_states_v._benjamin_koziol,pre_cutoff,2021-04-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,25,-98.779873,-3.951195,0.01923171,-13.453775,5,12,
cl_2021_ca9_united_states_v._benjamin_koziol,Q11,cl_2021_ca9_united_states_v._benjamin_koziol,pre_cutoff,2021-04-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,37,-134.914829,-3.646347,0.02608626,-13.453775,6,12,
cl_2021_ca9_united_states_v._benjamin_koziol,Q11,cl_2021_ca9_united_states_v._benjamin_koziol,pre_cutoff,2021-04-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,37,-134.914829,-3.646347,0.02608626,-13.453775,6,12,
cl_2022_dcd_united_states_v._garcia,Q10,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,14,10,-32.806597,-3.28066,0.03760344,-9.259642,2,2,
cl_2022_dcd_united_states_v._garcia,Q10,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,14,25,-92.631197,-3.705248,0.02459412,-11.87483,6,15,
cl_2022_dcd_united_states_v._garcia,Q10,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,14,31,-113.165583,-3.650503,0.02597807,-11.87483,7,15,
cl_2022_dcd_united_states_v._garcia,Q10,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,14,31,-113.165583,-3.650503,0.02597807,-11.87483,7,15,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q09,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,20,10,-31.89257,-3.189257,0.04120247,-9.443651,2,0,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q09,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,20,25,-72.239258,-2.88957,0.0556001,-11.594687,5,18,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q09,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,20,25,-72.239258,-2.88957,0.0556001,-11.594687,5,18,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q09,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,20,25,-72.239258,-2.88957,0.0556001,-11.594687,5,18,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q13,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,18,10,-26.378648,-2.637865,0.0715138,-6.524712,0,5,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q13,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,18,25,-69.769742,-2.79079,0.06137273,-12.734706,2,18,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q13,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,18,27,-70.750387,-2.620385,0.07277486,-12.734706,2,18,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q13,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,18,27,-70.750387,-2.620385,0.07277486,-12.734706,2,18,
cl_2023_ca2_pauwels_v._deloitte_llp,Q09,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,2023-10-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,32,10,-34.394599,-3.43946,0.03208201,-6.779137,0,9,
cl_2023_ca2_pauwels_v._deloitte_llp,Q09,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,2023-10-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,32,13,-40.386186,-3.10663,0.04475153,-6.779137,0,9,
cl_2023_ca2_pauwels_v._deloitte_llp,Q09,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,2023-10-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,32,13,-40.386186,-3.10663,0.04475153,-6.779137,0,9,
cl_2023_ca2_pauwels_v._deloitte_llp,Q09,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,2023-10-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,32,13,-40.386186,-3.10663,0.04475153,-6.779137,0,9,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q13,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-39.01003,-3.901003,0.02022162,-7.973974,2,8,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q13,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,25,-72.166779,-2.886671,0.05576152,-10.900414,3,13,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q13,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,37,-118.93478,-3.214454,0.04017728,-13.753688,6,34,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q13,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,37,-118.93478,-3.214454,0.04017728,-13.753688,6,34,
cl_2023_dcd_attias_v._carefirst_inc.,Q13,cl_2023_dcd_attias_v._carefirst_inc.,pre_cutoff,2023-09-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-28.966262,-2.896626,0.05520917,-6.84456,0,2,
cl_2023_dcd_attias_v._carefirst_inc.,Q13,cl_2023_dcd_attias_v._carefirst_inc.,pre_cutoff,2023-09-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,25,-54.505168,-2.180207,0.11301816,-6.84456,0,2,
cl_2023_dcd_attias_v._carefirst_inc.,Q13,cl_2023_dcd_attias_v._carefirst_inc.,pre_cutoff,2023-09-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,29,-62.395665,-2.151575,0.11630088,-6.84456,0,2,
cl_2023_dcd_attias_v._carefirst_inc.,Q13,cl_2023_dcd_attias_v._carefirst_inc.,pre_cutoff,2023-09-13,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,29,-62.395665,-2.151575,0.11630088,-6.84456,0,2,
cl_2024_ca2_new_england_carpenters_guaranteed_a,Q07,cl_2024_ca2_new_england_carpenters_guaranteed_a,post_cutoff_control,2024-10-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-30.74571,-3.074571,0.04620945,-13.413076,2,7,
cl_2024_ca2_new_england_carpenters_guaranteed_a,Q07,cl_2024_ca2_new_england_carpenters_guaranteed_a,post_cutoff_control,2024-10-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,25,-56.919421,-2.276777,0.10261442,-13.413076,4,7,
cl_2024_ca2_new_england_carpenters_guaranteed_a,Q07,cl_2024_ca2_new_england_carpenters_guaranteed_a,post_cutoff_control,2024-10-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,29,-61.109783,-2.107234,0.12157379,-13.413076,4,7,
cl_2024_ca2_new_england_carpenters_guaranteed_a,Q07,cl_2024_ca2_new_england_carpenters_guaranteed_a,post_cutoff_control,2024-10-31,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,29,-61.109783,-2.107234,0.12157379,-13.413076,4,7,
cl_2024_ca2_packer_v._raging_capital_management,Q07,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,29,10,-12.029047,-1.202905,0.3003206,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q07,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q07,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q07,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q08,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,29,10,-12.029047,-1.202905,0.3003206,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q08,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q08,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q08,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q09,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,29,10,-12.029047,-1.202905,0.3003206,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q09,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q09,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q09,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q10,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,29,10,-12.029047,-1.202905,0.3003206,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q10,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q10,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q10,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,29,16,-13.923627,-0.870227,0.41885659,-3.645065,0,2,
cl_2024_ca2_packer_v._raging_capital_management,Q19,cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,2024-06-24,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-3.082177,-0.308218,0.73475537,-1.985392,0,0,
