dataset,case_id,model_family,model,features_found,total_features,coverage
redflags,16,qwen,qwen/qwen3.6-35b-a3b,4,12,0.3333333333333333
redflags,16,anthropic,anthropic/claude-sonnet-4.6,10,12,0.8333333333333334
redflags,16,qwen,qwen/qwen3.5-9b,5,12,0.4166666666666667
redflags,16,qwen,qwen/qwen3.5-397b-a17b,5,12,0.4166666666666667
redflags,16,gold,gold,5,12,0.4166666666666667
redflags,6,anthropic,anthropic/claude-opus-4.8,7,15,0.4666666666666667
redflags,6,openai,openai/gpt-5.5,7,15,0.4666666666666667
redflags,6,openai,openai/gpt-5.4-mini,6,15,0.4
redflags,6,google,google/gemini-3.1-flash-lite,4,15,0.26666666666666666
redflags,6,openai,openai/gpt-5.4,8,15,0.5333333333333333
redflags,6,google,google/gemini-3.1-pro-preview,4,15,0.26666666666666666
redflags,6,google,google/gemini-3.5-flash,5,15,0.3333333333333333
redflags,6,qwen,qwen/qwen3.5-397b-a17b,6,15,0.4
redflags,6,anthropic,anthropic/claude-sonnet-4.6,11,15,0.7333333333333333
redflags,6,qwen,qwen/qwen3.6-35b-a3b,5,15,0.3333333333333333
redflags,6,anthropic,anthropic/claude-haiku-4.5,6,15,0.4
redflags,6,gold,gold,6,15,0.4
redflags,8,anthropic,anthropic/claude-haiku-4.5,7,16,0.4375
redflags,8,anthropic,anthropic/claude-opus-4.8,7,16,0.4375
redflags,8,openai,openai/gpt-5.4,6,16,0.375
redflags,8,openai,openai/gpt-5.5,8,16,0.5
redflags,8,openai,openai/gpt-5.4-mini,5,16,0.3125
redflags,8,google,google/gemini-3.1-pro-preview,4,16,0.25
redflags,8,google,google/gemini-3.1-flash-lite,5,16,0.3125
redflags,8,anthropic,anthropic/claude-sonnet-4.6,9,16,0.5625
redflags,8,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
redflags,8,google,google/gemini-3.5-flash,4,16,0.25
redflags,8,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
redflags,8,qwen,qwen/qwen3.5-9b,4,16,0.25
redflags,8,gold,gold,8,16,0.5
redflags,7,anthropic,anthropic/claude-opus-4.8,8,11,0.7272727272727273
redflags,7,openai,openai/gpt-5.4-mini,6,11,0.5454545454545454
redflags,7,openai,openai/gpt-5.5,8,11,0.7272727272727273
redflags,7,openai,openai/gpt-5.4,6,11,0.5454545454545454
redflags,7,google,google/gemini-3.1-flash-lite,5,11,0.45454545454545453
redflags,7,anthropic,anthropic/claude-haiku-4.5,6,11,0.5454545454545454
redflags,7,google,google/gemini-3.1-pro-preview,5,11,0.45454545454545453
redflags,7,qwen,qwen/qwen3.6-35b-a3b,5,11,0.45454545454545453
redflags,7,google,google/gemini-3.5-flash,6,11,0.5454545454545454
redflags,7,qwen,qwen/qwen3.5-397b-a17b,4,11,0.36363636363636365
redflags,7,anthropic,anthropic/claude-sonnet-4.6,8,11,0.7272727272727273
redflags,7,qwen,qwen/qwen3.5-9b,4,11,0.36363636363636365
redflags,7,gold,gold,6,11,0.5454545454545454
redflags,11,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
redflags,11,openai,openai/gpt-5.4,6,14,0.42857142857142855
redflags,11,openai,openai/gpt-5.5,8,14,0.5714285714285714
redflags,11,openai,openai/gpt-5.4-mini,5,14,0.35714285714285715
redflags,11,google,google/gemini-3.1-flash-lite,4,14,0.2857142857142857
redflags,11,anthropic,anthropic/claude-haiku-4.5,8,14,0.5714285714285714
redflags,11,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
redflags,11,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
redflags,11,google,google/gemini-3.5-flash,5,14,0.35714285714285715
redflags,11,qwen,qwen/qwen3.6-35b-a3b,4,14,0.2857142857142857
redflags,11,qwen,qwen/qwen3.5-397b-a17b,6,14,0.42857142857142855
redflags,11,qwen,qwen/qwen3.5-9b,5,14,0.35714285714285715
redflags,11,gold,gold,7,14,0.5
redflags,15,anthropic,anthropic/claude-opus-4.8,8,12,0.6666666666666666
redflags,15,anthropic,anthropic/claude-haiku-4.5,9,12,0.75
redflags,15,openai,openai/gpt-5.4,7,12,0.5833333333333334
redflags,15,openai,openai/gpt-5.5,8,12,0.6666666666666666
redflags,15,google,google/gemini-3.1-flash-lite,5,12,0.4166666666666667
redflags,15,openai,openai/gpt-5.4-mini,6,12,0.5
redflags,15,google,google/gemini-3.1-pro-preview,5,12,0.4166666666666667
redflags,15,anthropic,anthropic/claude-sonnet-4.6,10,12,0.8333333333333334
redflags,15,qwen,qwen/qwen3.6-35b-a3b,4,12,0.3333333333333333
redflags,15,google,google/gemini-3.5-flash,4,12,0.3333333333333333
redflags,15,qwen,qwen/qwen3.5-397b-a17b,5,12,0.4166666666666667
redflags,15,qwen,qwen/qwen3.5-9b,5,12,0.4166666666666667
redflags,15,gold,gold,6,12,0.5
redflags,13,anthropic,anthropic/claude-haiku-4.5,8,15,0.5333333333333333
redflags,13,anthropic,anthropic/claude-opus-4.8,10,15,0.6666666666666666
redflags,13,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
redflags,13,openai,openai/gpt-5.4-mini,4,15,0.26666666666666666
redflags,13,openai,openai/gpt-5.4,7,15,0.4666666666666667
redflags,13,openai,openai/gpt-5.5,8,15,0.5333333333333333
redflags,13,google,google/gemini-3.1-pro-preview,6,15,0.4
redflags,13,anthropic,anthropic/claude-sonnet-4.6,8,15,0.5333333333333333
redflags,13,qwen,qwen/qwen3.6-35b-a3b,3,15,0.2
redflags,13,google,google/gemini-3.5-flash,5,15,0.3333333333333333
redflags,13,qwen,qwen/qwen3.5-397b-a17b,6,15,0.4
redflags,13,qwen,qwen/qwen3.5-9b,5,15,0.3333333333333333
redflags,13,gold,gold,3,15,0.2
redflags,18,anthropic,anthropic/claude-opus-4.8,9,20,0.45
redflags,18,openai,openai/gpt-5.5,10,20,0.5
redflags,18,openai,openai/gpt-5.4-mini,3,20,0.15
redflags,18,anthropic,anthropic/claude-haiku-4.5,10,20,0.5
redflags,18,openai,openai/gpt-5.4,6,20,0.3
redflags,18,google,google/gemini-3.1-flash-lite,4,20,0.2
redflags,18,google,google/gemini-3.1-pro-preview,5,20,0.25
redflags,18,google,google/gemini-3.5-flash,5,20,0.25
redflags,18,qwen,qwen/qwen3.6-35b-a3b,4,20,0.2
redflags,18,qwen,qwen/qwen3.5-9b,5,20,0.25
redflags,18,anthropic,anthropic/claude-sonnet-4.6,10,20,0.5
redflags,18,qwen,qwen/qwen3.5-397b-a17b,5,20,0.25
redflags,18,gold,gold,15,20,0.75
redflags,17,anthropic,anthropic/claude-opus-4.8,9,12,0.75
redflags,17,openai,openai/gpt-5.4,8,12,0.6666666666666666
redflags,17,openai,openai/gpt-5.5,8,12,0.6666666666666666
redflags,17,openai,openai/gpt-5.4-mini,7,12,0.5833333333333334
redflags,17,anthropic,anthropic/claude-haiku-4.5,7,12,0.5833333333333334
redflags,17,google,google/gemini-3.1-flash-lite,5,12,0.4166666666666667
redflags,17,google,google/gemini-3.1-pro-preview,5,12,0.4166666666666667
redflags,17,qwen,qwen/qwen3.6-35b-a3b,4,12,0.3333333333333333
redflags,17,google,google/gemini-3.5-flash,5,12,0.4166666666666667
redflags,17,anthropic,anthropic/claude-sonnet-4.6,8,12,0.6666666666666666
redflags,17,qwen,qwen/qwen3.5-397b-a17b,6,12,0.5
redflags,17,qwen,qwen/qwen3.5-9b,4,12,0.3333333333333333
redflags,17,gold,gold,5,12,0.4166666666666667
redflags,19,anthropic,anthropic/claude-opus-4.8,7,13,0.5384615384615384
redflags,19,openai,openai/gpt-5.4-mini,6,13,0.46153846153846156
redflags,19,openai,openai/gpt-5.4,6,13,0.46153846153846156
redflags,19,openai,openai/gpt-5.5,8,13,0.6153846153846154
redflags,19,google,google/gemini-3.1-flash-lite,4,13,0.3076923076923077
redflags,19,google,google/gemini-3.1-pro-preview,5,13,0.38461538461538464
redflags,19,anthropic,anthropic/claude-haiku-4.5,6,13,0.46153846153846156
redflags,19,qwen,qwen/qwen3.6-35b-a3b,3,13,0.23076923076923078
redflags,19,google,google/gemini-3.5-flash,5,13,0.38461538461538464
redflags,19,anthropic,anthropic/claude-sonnet-4.6,9,13,0.6923076923076923
redflags,19,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
redflags,19,qwen,qwen/qwen3.5-9b,5,13,0.38461538461538464
redflags,19,gold,gold,6,13,0.46153846153846156
redflags,14,anthropic,anthropic/claude-opus-4.8,6,16,0.375
redflags,14,anthropic,anthropic/claude-haiku-4.5,8,16,0.5
redflags,14,openai,openai/gpt-5.4,6,16,0.375
redflags,14,openai,openai/gpt-5.5,7,16,0.4375
redflags,14,openai,openai/gpt-5.4-mini,5,16,0.3125
redflags,14,google,google/gemini-3.1-flash-lite,3,16,0.1875
redflags,14,google,google/gemini-3.1-pro-preview,4,16,0.25
redflags,14,anthropic,anthropic/claude-sonnet-4.6,8,16,0.5
redflags,14,google,google/gemini-3.5-flash,3,16,0.1875
redflags,14,qwen,qwen/qwen3.6-35b-a3b,4,16,0.25
redflags,14,qwen,qwen/qwen3.5-9b,6,16,0.375
redflags,14,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
redflags,14,gold,gold,6,16,0.375
redflags,26,anthropic,anthropic/claude-opus-4.8,7,18,0.3888888888888889
redflags,26,openai,openai/gpt-5.4-mini,5,18,0.2777777777777778
redflags,26,openai,openai/gpt-5.4,7,18,0.3888888888888889
redflags,26,google,google/gemini-3.1-flash-lite,5,18,0.2777777777777778
redflags,26,google,google/gemini-3.1-pro-preview,5,18,0.2777777777777778
redflags,26,openai,openai/gpt-5.5,8,18,0.4444444444444444
redflags,26,anthropic,anthropic/claude-haiku-4.5,7,18,0.3888888888888889
redflags,26,google,google/gemini-3.5-flash,5,18,0.2777777777777778
redflags,26,qwen,qwen/qwen3.6-35b-a3b,4,18,0.2222222222222222
redflags,26,anthropic,anthropic/claude-sonnet-4.6,10,18,0.5555555555555556
redflags,26,qwen,qwen/qwen3.5-397b-a17b,5,18,0.2777777777777778
redflags,26,qwen,qwen/qwen3.5-9b,5,18,0.2777777777777778
redflags,26,gold,gold,8,18,0.4444444444444444
redflags,20,anthropic,anthropic/claude-opus-4.8,7,11,0.6363636363636364
redflags,20,openai,openai/gpt-5.5,6,11,0.5454545454545454
redflags,20,openai,openai/gpt-5.4,6,11,0.5454545454545454
redflags,20,google,google/gemini-3.1-pro-preview,4,11,0.36363636363636365
redflags,20,openai,openai/gpt-5.4-mini,5,11,0.45454545454545453
redflags,20,google,google/gemini-3.1-flash-lite,3,11,0.2727272727272727
redflags,20,google,google/gemini-3.5-flash,4,11,0.36363636363636365
redflags,20,anthropic,anthropic/claude-sonnet-4.6,8,11,0.7272727272727273
redflags,20,qwen,qwen/qwen3.5-397b-a17b,5,11,0.45454545454545453
redflags,20,qwen,qwen/qwen3.6-35b-a3b,5,11,0.45454545454545453
redflags,20,anthropic,anthropic/claude-haiku-4.5,6,11,0.5454545454545454
redflags,20,qwen,qwen/qwen3.5-9b,6,11,0.5454545454545454
redflags,20,gold,gold,9,11,0.8181818181818182
redflags,24,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
redflags,24,openai,openai/gpt-5.4,6,14,0.42857142857142855
redflags,24,openai,openai/gpt-5.5,8,14,0.5714285714285714
redflags,24,anthropic,anthropic/claude-haiku-4.5,9,14,0.6428571428571429
redflags,24,openai,openai/gpt-5.4-mini,3,14,0.21428571428571427
redflags,24,google,google/gemini-3.1-flash-lite,4,14,0.2857142857142857
redflags,24,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
redflags,24,google,google/gemini-3.5-flash,5,14,0.35714285714285715
redflags,24,anthropic,anthropic/claude-sonnet-4.6,11,14,0.7857142857142857
redflags,24,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
redflags,24,qwen,qwen/qwen3.5-397b-a17b,6,14,0.42857142857142855
redflags,24,qwen,qwen/qwen3.5-9b,5,14,0.35714285714285715
redflags,24,gold,gold,7,14,0.5
redflags,25,anthropic,anthropic/claude-opus-4.8,9,16,0.5625
redflags,25,openai,openai/gpt-5.5,8,16,0.5
redflags,25,openai,openai/gpt-5.4,8,16,0.5
redflags,25,anthropic,anthropic/claude-haiku-4.5,10,16,0.625
redflags,25,google,google/gemini-3.1-flash-lite,4,16,0.25
redflags,25,openai,openai/gpt-5.4-mini,5,16,0.3125
redflags,25,google,google/gemini-3.1-pro-preview,4,16,0.25
redflags,25,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
redflags,25,google,google/gemini-3.5-flash,6,16,0.375
redflags,25,anthropic,anthropic/claude-sonnet-4.6,11,16,0.6875
redflags,25,qwen,qwen/qwen3.5-9b,4,16,0.25
redflags,25,qwen,qwen/qwen3.5-397b-a17b,6,16,0.375
redflags,25,gold,gold,10,16,0.625
redflags,22,anthropic,anthropic/claude-opus-4.8,7,18,0.3888888888888889
redflags,22,openai,openai/gpt-5.4,6,18,0.3333333333333333
redflags,22,anthropic,anthropic/claude-haiku-4.5,9,18,0.5
redflags,22,openai,openai/gpt-5.4-mini,5,18,0.2777777777777778
redflags,22,google,google/gemini-3.1-flash-lite,4,18,0.2222222222222222
redflags,22,google,google/gemini-3.1-pro-preview,5,18,0.2777777777777778
redflags,22,openai,openai/gpt-5.5,8,18,0.4444444444444444
redflags,22,anthropic,anthropic/claude-sonnet-4.6,10,18,0.5555555555555556
redflags,22,google,google/gemini-3.5-flash,4,18,0.2222222222222222
redflags,22,qwen,qwen/qwen3.6-35b-a3b,5,18,0.2777777777777778
redflags,22,qwen,qwen/qwen3.5-397b-a17b,5,18,0.2777777777777778
redflags,22,qwen,qwen/qwen3.5-9b,4,18,0.2222222222222222
redflags,22,gold,gold,7,18,0.3888888888888889
redflags,21,anthropic,anthropic/claude-opus-4.8,8,15,0.5333333333333333
redflags,21,anthropic,anthropic/claude-haiku-4.5,8,15,0.5333333333333333
redflags,21,openai,openai/gpt-5.5,7,15,0.4666666666666667
redflags,21,openai,openai/gpt-5.4,8,15,0.5333333333333333
redflags,21,openai,openai/gpt-5.4-mini,5,15,0.3333333333333333
redflags,21,google,google/gemini-3.1-flash-lite,3,15,0.2
redflags,21,google,google/gemini-3.1-pro-preview,5,15,0.3333333333333333
redflags,21,anthropic,anthropic/claude-sonnet-4.6,10,15,0.6666666666666666
redflags,21,google,google/gemini-3.5-flash,5,15,0.3333333333333333
redflags,21,qwen,qwen/qwen3.6-35b-a3b,5,15,0.3333333333333333
redflags,21,qwen,qwen/qwen3.5-397b-a17b,4,15,0.26666666666666666
redflags,21,qwen,qwen/qwen3.5-9b,5,15,0.3333333333333333
redflags,21,gold,gold,7,15,0.4666666666666667
redflags,28,openai,openai/gpt-5.4-mini,5,13,0.38461538461538464
redflags,28,openai,openai/gpt-5.5,7,13,0.5384615384615384
redflags,28,anthropic,anthropic/claude-opus-4.8,7,13,0.5384615384615384
redflags,28,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
redflags,28,anthropic,anthropic/claude-haiku-4.5,8,13,0.6153846153846154
redflags,28,google,google/gemini-3.1-pro-preview,5,13,0.38461538461538464
redflags,28,google,google/gemini-3.5-flash,5,13,0.38461538461538464
redflags,28,openai,openai/gpt-5.4,7,13,0.5384615384615384
redflags,28,qwen,qwen/qwen3.6-35b-a3b,5,13,0.38461538461538464
redflags,28,anthropic,anthropic/claude-sonnet-4.6,11,13,0.8461538461538461
redflags,28,qwen,qwen/qwen3.5-9b,6,13,0.46153846153846156
redflags,28,qwen,qwen/qwen3.5-397b-a17b,4,13,0.3076923076923077
redflags,28,gold,gold,6,13,0.46153846153846156
redflags,27,anthropic,anthropic/claude-opus-4.8,8,13,0.6153846153846154
redflags,27,openai,openai/gpt-5.4,6,13,0.46153846153846156
redflags,27,openai,openai/gpt-5.4-mini,4,13,0.3076923076923077
redflags,27,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
redflags,27,openai,openai/gpt-5.5,7,13,0.5384615384615384
redflags,27,google,google/gemini-3.1-pro-preview,5,13,0.38461538461538464
redflags,27,qwen,qwen/qwen3.6-35b-a3b,4,13,0.3076923076923077
redflags,27,google,google/gemini-3.5-flash,4,13,0.3076923076923077
redflags,27,anthropic,anthropic/claude-sonnet-4.6,9,13,0.6923076923076923
redflags,27,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
redflags,27,qwen,qwen/qwen3.5-9b,4,13,0.3076923076923077
redflags,27,anthropic,anthropic/claude-haiku-4.5,7,13,0.5384615384615384
redflags,27,gold,gold,7,13,0.5384615384615384
redflags,32,openai,openai/gpt-5.5,8,15,0.5333333333333333
redflags,32,openai,openai/gpt-5.4,6,15,0.4
redflags,32,anthropic,anthropic/claude-opus-4.8,8,15,0.5333333333333333
redflags,32,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
redflags,32,openai,openai/gpt-5.4-mini,5,15,0.3333333333333333
redflags,32,anthropic,anthropic/claude-haiku-4.5,8,15,0.5333333333333333
redflags,32,google,google/gemini-3.1-pro-preview,6,15,0.4
redflags,32,google,google/gemini-3.5-flash,6,15,0.4
redflags,32,qwen,qwen/qwen3.6-35b-a3b,5,15,0.3333333333333333
redflags,32,anthropic,anthropic/claude-sonnet-4.6,11,15,0.7333333333333333
redflags,32,qwen,qwen/qwen3.5-397b-a17b,7,15,0.4666666666666667
redflags,32,qwen,qwen/qwen3.5-9b,5,15,0.3333333333333333
redflags,32,gold,gold,10,15,0.6666666666666666
redflags,31,anthropic,anthropic/claude-opus-4.8,8,12,0.6666666666666666
redflags,31,openai,openai/gpt-5.4-mini,5,12,0.4166666666666667
redflags,31,openai,openai/gpt-5.4,7,12,0.5833333333333334
redflags,31,google,google/gemini-3.1-flash-lite,4,12,0.3333333333333333
redflags,31,anthropic,anthropic/claude-sonnet-4.6,9,12,0.75
redflags,31,google,google/gemini-3.1-pro-preview,5,12,0.4166666666666667
redflags,31,google,google/gemini-3.5-flash,5,12,0.4166666666666667
redflags,31,qwen,qwen/qwen3.6-35b-a3b,4,12,0.3333333333333333
redflags,31,qwen,qwen/qwen3.5-397b-a17b,5,12,0.4166666666666667
redflags,31,openai,openai/gpt-5.5,6,12,0.5
redflags,31,anthropic,anthropic/claude-haiku-4.5,8,12,0.6666666666666666
redflags,31,gold,gold,4,12,0.3333333333333333
redflags,23,anthropic,anthropic/claude-opus-4.8,8,19,0.42105263157894735
redflags,23,anthropic,anthropic/claude-haiku-4.5,11,19,0.5789473684210527
redflags,23,openai,openai/gpt-5.4-mini,6,19,0.3157894736842105
redflags,23,openai,openai/gpt-5.5,9,19,0.47368421052631576
redflags,23,google,google/gemini-3.1-pro-preview,5,19,0.2631578947368421
redflags,23,google,google/gemini-3.1-flash-lite,4,19,0.21052631578947367
redflags,23,openai,openai/gpt-5.4,8,19,0.42105263157894735
redflags,23,anthropic,anthropic/claude-sonnet-4.6,10,19,0.5263157894736842
redflags,23,qwen,qwen/qwen3.6-35b-a3b,5,19,0.2631578947368421
redflags,23,google,google/gemini-3.5-flash,6,19,0.3157894736842105
redflags,23,qwen,qwen/qwen3.5-397b-a17b,5,19,0.2631578947368421
redflags,23,qwen,qwen/qwen3.5-9b,5,19,0.2631578947368421
redflags,23,gold,gold,9,19,0.47368421052631576
redflags,33,anthropic,anthropic/claude-opus-4.8,9,14,0.6428571428571429
redflags,33,anthropic,anthropic/claude-haiku-4.5,10,14,0.7142857142857143
redflags,33,openai,openai/gpt-5.5,7,14,0.5
redflags,33,openai,openai/gpt-5.4-mini,8,14,0.5714285714285714
redflags,33,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
redflags,33,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
redflags,33,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
redflags,33,google,google/gemini-3.5-flash,4,14,0.2857142857142857
redflags,33,openai,openai/gpt-5.4,7,14,0.5
redflags,33,qwen,qwen/qwen3.6-35b-a3b,4,14,0.2857142857142857
redflags,33,qwen,qwen/qwen3.5-397b-a17b,5,14,0.35714285714285715
redflags,33,qwen,qwen/qwen3.5-9b,5,14,0.35714285714285715
redflags,33,gold,gold,4,14,0.2857142857142857
redflags,29,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
redflags,29,anthropic,anthropic/claude-haiku-4.5,7,14,0.5
redflags,29,openai,openai/gpt-5.5,9,14,0.6428571428571429
redflags,29,google,google/gemini-3.1-flash-lite,4,14,0.2857142857142857
redflags,29,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
redflags,29,openai,openai/gpt-5.4-mini,6,14,0.42857142857142855
redflags,29,openai,openai/gpt-5.4,6,14,0.42857142857142855
redflags,29,google,google/gemini-3.5-flash,4,14,0.2857142857142857
redflags,29,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
redflags,29,qwen,qwen/qwen3.6-35b-a3b,3,14,0.21428571428571427
redflags,29,qwen,qwen/qwen3.5-397b-a17b,6,14,0.42857142857142855
redflags,29,qwen,qwen/qwen3.5-9b,4,14,0.2857142857142857
redflags,29,gold,gold,6,14,0.42857142857142855
redflags,34,anthropic,anthropic/claude-opus-4.8,8,12,0.6666666666666666
redflags,34,openai,openai/gpt-5.4,6,12,0.5
redflags,34,openai,openai/gpt-5.5,8,12,0.6666666666666666
redflags,34,openai,openai/gpt-5.4-mini,4,12,0.3333333333333333
redflags,34,google,google/gemini-3.1-flash-lite,4,12,0.3333333333333333
redflags,34,anthropic,anthropic/claude-haiku-4.5,8,12,0.6666666666666666
redflags,34,google,google/gemini-3.1-pro-preview,5,12,0.4166666666666667
redflags,34,anthropic,anthropic/claude-sonnet-4.6,9,12,0.75
redflags,34,google,google/gemini-3.5-flash,6,12,0.5
redflags,34,qwen,qwen/qwen3.6-35b-a3b,5,12,0.4166666666666667
redflags,34,qwen,qwen/qwen3.5-397b-a17b,5,12,0.4166666666666667
redflags,34,gold,gold,7,12,0.5833333333333334
redflags,30,anthropic,anthropic/claude-opus-4.8,9,15,0.6
redflags,30,anthropic,anthropic/claude-haiku-4.5,10,15,0.6666666666666666
