dataset,case_id,model_family,model,features_found,total_features,coverage
adversarial,42,openai,openai/gpt-5.4-mini,5,8,0.625
adversarial,42,google,google/gemini-3.1-pro-preview,5,8,0.625
adversarial,42,openai,openai/gpt-5.4,6,8,0.75
adversarial,42,google,google/gemini-3.1-flash-lite,4,8,0.5
adversarial,42,openai,openai/gpt-5.5,8,8,1.0
adversarial,42,google,google/gemini-3.5-flash,6,8,0.75
adversarial,42,qwen,qwen/qwen3.6-35b-a3b,6,8,0.75
adversarial,42,anthropic,anthropic/claude-sonnet-4.6,7,8,0.875
adversarial,42,qwen,qwen/qwen3.5-397b-a17b,6,8,0.75
adversarial,42,gold,gold,5,8,0.625
adversarial,43,anthropic,anthropic/claude-opus-4.8,8,12,0.6666666666666666
adversarial,43,google,google/gemini-3.1-pro-preview,5,12,0.4166666666666667
adversarial,43,openai,openai/gpt-5.5,9,12,0.75
adversarial,43,google,google/gemini-3.1-flash-lite,4,12,0.3333333333333333
adversarial,43,openai,openai/gpt-5.4-mini,6,12,0.5
adversarial,43,openai,openai/gpt-5.4,9,12,0.75
adversarial,43,google,google/gemini-3.5-flash,5,12,0.4166666666666667
adversarial,43,qwen,qwen/qwen3.6-35b-a3b,4,12,0.3333333333333333
adversarial,43,qwen,qwen/qwen3.5-397b-a17b,4,12,0.3333333333333333
adversarial,43,anthropic,anthropic/claude-sonnet-4.6,10,12,0.8333333333333334
adversarial,43,qwen,qwen/qwen3.5-9b,6,12,0.5
adversarial,43,gold,gold,5,12,0.4166666666666667
adversarial,46,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
adversarial,46,anthropic,anthropic/claude-haiku-4.5,7,14,0.5
adversarial,46,openai,openai/gpt-5.4-mini,6,14,0.42857142857142855
adversarial,46,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
adversarial,46,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
adversarial,46,openai,openai/gpt-5.4,7,14,0.5
adversarial,46,google,google/gemini-3.5-flash,4,14,0.2857142857142857
adversarial,46,qwen,qwen/qwen3.5-397b-a17b,5,14,0.35714285714285715
adversarial,46,qwen,qwen/qwen3.6-35b-a3b,7,14,0.5
adversarial,46,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
adversarial,46,openai,openai/gpt-5.5,8,14,0.5714285714285714
adversarial,46,gold,gold,5,14,0.35714285714285715
adversarial,44,anthropic,anthropic/claude-opus-4.8,7,14,0.5
adversarial,44,google,google/gemini-3.1-pro-preview,3,14,0.21428571428571427
adversarial,44,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
adversarial,44,openai,openai/gpt-5.5,8,14,0.5714285714285714
adversarial,44,google,google/gemini-3.5-flash,4,14,0.2857142857142857
adversarial,44,openai,openai/gpt-5.4-mini,4,14,0.2857142857142857
adversarial,44,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
adversarial,44,qwen,qwen/qwen3.5-397b-a17b,4,14,0.2857142857142857
adversarial,44,openai,openai/gpt-5.4,6,14,0.42857142857142855
adversarial,44,anthropic,anthropic/claude-sonnet-4.6,7,14,0.5
adversarial,44,gold,gold,5,14,0.35714285714285715
adversarial,48,anthropic,anthropic/claude-opus-4.8,9,16,0.5625
adversarial,48,openai,openai/gpt-5.4-mini,5,16,0.3125
adversarial,48,google,google/gemini-3.1-pro-preview,3,16,0.1875
adversarial,48,openai,openai/gpt-5.5,9,16,0.5625
adversarial,48,anthropic,anthropic/claude-haiku-4.5,5,16,0.3125
adversarial,48,google,google/gemini-3.1-flash-lite,4,16,0.25
adversarial,48,google,google/gemini-3.5-flash,4,16,0.25
adversarial,48,openai,openai/gpt-5.4,7,16,0.4375
adversarial,48,anthropic,anthropic/claude-sonnet-4.6,8,16,0.5
adversarial,48,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
adversarial,48,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
adversarial,48,gold,gold,5,16,0.3125
standard,52,anthropic,anthropic/claude-opus-4.8,8,18,0.4444444444444444
standard,52,openai,openai/gpt-5.4-mini,6,18,0.3333333333333333
standard,52,google,google/gemini-3.1-flash-lite,5,18,0.2777777777777778
standard,52,google,google/gemini-3.1-pro-preview,5,18,0.2777777777777778
standard,52,anthropic,anthropic/claude-haiku-4.5,9,18,0.5
standard,52,google,google/gemini-3.5-flash,5,18,0.2777777777777778
standard,52,openai,openai/gpt-5.5,8,18,0.4444444444444444
standard,52,qwen,qwen/qwen3.6-35b-a3b,6,18,0.3333333333333333
standard,52,openai,openai/gpt-5.4,7,18,0.3888888888888889
standard,52,anthropic,anthropic/claude-sonnet-4.6,10,18,0.5555555555555556
standard,52,qwen,qwen/qwen3.5-9b,5,18,0.2777777777777778
standard,52,qwen,qwen/qwen3.5-397b-a17b,6,18,0.3333333333333333
standard,52,gold,gold,7,18,0.3888888888888889
standard,58,anthropic,anthropic/claude-opus-4.8,8,16,0.5
standard,58,openai,openai/gpt-5.4-mini,6,16,0.375
standard,58,openai,openai/gpt-5.4,8,16,0.5
standard,58,anthropic,anthropic/claude-haiku-4.5,8,16,0.5
standard,58,google,google/gemini-3.1-pro-preview,3,16,0.1875
standard,58,google,google/gemini-3.1-flash-lite,5,16,0.3125
standard,58,openai,openai/gpt-5.5,10,16,0.625
standard,58,google,google/gemini-3.5-flash,5,16,0.3125
standard,58,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
standard,58,anthropic,anthropic/claude-sonnet-4.6,10,16,0.625
standard,58,qwen,qwen/qwen3.5-9b,5,16,0.3125
standard,58,qwen,qwen/qwen3.5-397b-a17b,6,16,0.375
standard,58,gold,gold,8,16,0.5
standard,55,anthropic,anthropic/claude-opus-4.8,7,13,0.5384615384615384
standard,55,openai,openai/gpt-5.4-mini,5,13,0.38461538461538464
standard,55,google,google/gemini-3.1-pro-preview,4,13,0.3076923076923077
standard,55,openai,openai/gpt-5.5,8,13,0.6153846153846154
standard,55,google,google/gemini-3.1-flash-lite,4,13,0.3076923076923077
standard,55,google,google/gemini-3.5-flash,6,13,0.46153846153846156
standard,55,qwen,qwen/qwen3.6-35b-a3b,5,13,0.38461538461538464
standard,55,anthropic,anthropic/claude-sonnet-4.6,9,13,0.6923076923076923
standard,55,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
standard,55,openai,openai/gpt-5.4,8,13,0.6153846153846154
standard,55,qwen,qwen/qwen3.5-9b,7,13,0.5384615384615384
standard,55,gold,gold,9,13,0.6923076923076923
standard,57,anthropic,anthropic/claude-opus-4.8,8,13,0.6153846153846154
standard,57,openai,openai/gpt-5.5,9,13,0.6923076923076923
standard,57,openai,openai/gpt-5.4,7,13,0.5384615384615384
standard,57,google,google/gemini-3.1-pro-preview,4,13,0.3076923076923077
standard,57,openai,openai/gpt-5.4-mini,5,13,0.38461538461538464
standard,57,google,google/gemini-3.5-flash,4,13,0.3076923076923077
standard,57,google,google/gemini-3.1-flash-lite,6,13,0.46153846153846156
standard,57,anthropic,anthropic/claude-sonnet-4.6,10,13,0.7692307692307693
standard,57,qwen,qwen/qwen3.5-9b,5,13,0.38461538461538464
standard,57,qwen,qwen/qwen3.6-35b-a3b,5,13,0.38461538461538464
standard,57,qwen,qwen/qwen3.5-397b-a17b,7,13,0.5384615384615384
standard,57,gold,gold,8,13,0.6153846153846154
standard,53,anthropic,anthropic/claude-opus-4.8,7,14,0.5
standard,53,anthropic,anthropic/claude-haiku-4.5,9,14,0.6428571428571429
standard,53,openai,openai/gpt-5.4-mini,5,14,0.35714285714285715
standard,53,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
standard,53,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
standard,53,openai,openai/gpt-5.4,6,14,0.42857142857142855
standard,53,openai,openai/gpt-5.5,8,14,0.5714285714285714
standard,53,google,google/gemini-3.5-flash,5,14,0.35714285714285715
standard,53,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
standard,53,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
standard,53,qwen,qwen/qwen3.5-397b-a17b,5,14,0.35714285714285715
standard,53,gold,gold,6,14,0.42857142857142855
standard,54,anthropic,anthropic/claude-opus-4.8,7,14,0.5
standard,54,openai,openai/gpt-5.4,8,14,0.5714285714285714
standard,54,openai,openai/gpt-5.4-mini,5,14,0.35714285714285715
standard,54,openai,openai/gpt-5.5,10,14,0.7142857142857143
standard,54,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
standard,54,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
standard,54,google,google/gemini-3.5-flash,6,14,0.42857142857142855
standard,54,anthropic,anthropic/claude-sonnet-4.6,10,14,0.7142857142857143
standard,54,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
standard,54,qwen,qwen/qwen3.5-397b-a17b,7,14,0.5
standard,54,gold,gold,5,14,0.35714285714285715
standard,62,anthropic,anthropic/claude-opus-4.8,9,14,0.6428571428571429
standard,62,openai,openai/gpt-5.4-mini,7,14,0.5
standard,62,openai,openai/gpt-5.4,7,14,0.5
standard,62,google,google/gemini-3.1-flash-lite,3,14,0.21428571428571427
standard,62,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
standard,62,openai,openai/gpt-5.5,8,14,0.5714285714285714
standard,62,google,google/gemini-3.5-flash,5,14,0.35714285714285715
standard,62,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
standard,62,anthropic,anthropic/claude-sonnet-4.6,10,14,0.7142857142857143
standard,62,qwen,qwen/qwen3.5-397b-a17b,3,14,0.21428571428571427
standard,62,gold,gold,6,14,0.42857142857142855
standard,63,anthropic,anthropic/claude-opus-4.8,8,13,0.6153846153846154
standard,63,openai,openai/gpt-5.4-mini,5,13,0.38461538461538464
standard,63,openai,openai/gpt-5.4,7,13,0.5384615384615384
standard,63,anthropic,anthropic/claude-haiku-4.5,6,13,0.46153846153846156
standard,63,google,google/gemini-3.1-pro-preview,6,13,0.46153846153846156
standard,63,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
standard,63,google,google/gemini-3.5-flash,5,13,0.38461538461538464
standard,63,openai,openai/gpt-5.5,11,13,0.8461538461538461
standard,63,qwen,qwen/qwen3.6-35b-a3b,5,13,0.38461538461538464
standard,63,anthropic,anthropic/claude-sonnet-4.6,9,13,0.6923076923076923
standard,63,qwen,qwen/qwen3.5-9b,5,13,0.38461538461538464
standard,63,gold,gold,8,13,0.6153846153846154
standard,56,anthropic,anthropic/claude-opus-4.8,8,16,0.5
standard,56,openai,openai/gpt-5.4-mini,6,16,0.375
standard,56,anthropic,anthropic/claude-haiku-4.5,11,16,0.6875
standard,56,google,google/gemini-3.1-pro-preview,4,16,0.25
standard,56,google,google/gemini-3.1-flash-lite,5,16,0.3125
standard,56,google,google/gemini-3.5-flash,5,16,0.3125
standard,56,openai,openai/gpt-5.5,10,16,0.625
standard,56,anthropic,anthropic/claude-sonnet-4.6,9,16,0.5625
standard,56,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
standard,56,openai,openai/gpt-5.4,8,16,0.5
standard,56,qwen,qwen/qwen3.5-397b-a17b,6,16,0.375
standard,56,gold,gold,7,16,0.4375
standard,59,anthropic,anthropic/claude-opus-4.8,7,13,0.5384615384615384
standard,59,openai,openai/gpt-5.4-mini,4,13,0.3076923076923077
standard,59,openai,openai/gpt-5.4,6,13,0.46153846153846156
standard,59,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
standard,59,openai,openai/gpt-5.5,7,13,0.5384615384615384
standard,59,google,google/gemini-3.5-flash,5,13,0.38461538461538464
standard,59,google,google/gemini-3.1-pro-preview,4,13,0.3076923076923077
standard,59,qwen,qwen/qwen3.6-35b-a3b,5,13,0.38461538461538464
standard,59,anthropic,anthropic/claude-sonnet-4.6,8,13,0.6153846153846154
standard,59,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
standard,59,qwen,qwen/qwen3.5-9b,6,13,0.46153846153846156
standard,59,gold,gold,6,13,0.46153846153846156
standard,51,anthropic,anthropic/claude-haiku-4.5,6,15,0.4
standard,51,anthropic,anthropic/claude-opus-4.8,8,15,0.5333333333333333
standard,51,openai,openai/gpt-5.4-mini,6,15,0.4
standard,51,google,google/gemini-3.1-pro-preview,4,15,0.26666666666666666
standard,51,google,google/gemini-3.1-flash-lite,4,15,0.26666666666666666
standard,51,openai,openai/gpt-5.5,9,15,0.6
standard,51,google,google/gemini-3.5-flash,7,15,0.4666666666666667
standard,51,qwen,qwen/qwen3.6-35b-a3b,5,15,0.3333333333333333
standard,51,openai,openai/gpt-5.4,8,15,0.5333333333333333
standard,51,anthropic,anthropic/claude-sonnet-4.6,9,15,0.6
standard,51,qwen,qwen/qwen3.5-397b-a17b,6,15,0.4
standard,51,qwen,qwen/qwen3.5-9b,6,15,0.4
standard,51,gold,gold,6,15,0.4
standard,60,anthropic,anthropic/claude-opus-4.8,9,15,0.6
standard,60,anthropic,anthropic/claude-haiku-4.5,8,15,0.5333333333333333
standard,60,openai,openai/gpt-5.4-mini,6,15,0.4
standard,60,openai,openai/gpt-5.4,8,15,0.5333333333333333
standard,60,openai,openai/gpt-5.5,8,15,0.5333333333333333
standard,60,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
standard,60,google,google/gemini-3.1-pro-preview,6,15,0.4
standard,60,google,google/gemini-3.5-flash,6,15,0.4
standard,60,anthropic,anthropic/claude-sonnet-4.6,10,15,0.6666666666666666
standard,60,qwen,qwen/qwen3.6-35b-a3b,6,15,0.4
standard,60,qwen,qwen/qwen3.5-397b-a17b,6,15,0.4
standard,60,qwen,qwen/qwen3.5-9b,7,15,0.4666666666666667
standard,60,gold,gold,9,15,0.6
standard,69,anthropic,anthropic/claude-opus-4.8,9,22,0.4090909090909091
standard,69,anthropic,anthropic/claude-haiku-4.5,9,22,0.4090909090909091
standard,69,openai,openai/gpt-5.5,9,22,0.4090909090909091
standard,69,openai,openai/gpt-5.4,8,22,0.36363636363636365
standard,69,openai,openai/gpt-5.4-mini,6,22,0.2727272727272727
standard,69,google,google/gemini-3.1-flash-lite,4,22,0.18181818181818182
standard,69,google,google/gemini-3.1-pro-preview,5,22,0.22727272727272727
standard,69,google,google/gemini-3.5-flash,5,22,0.22727272727272727
standard,69,qwen,qwen/qwen3.6-35b-a3b,6,22,0.2727272727272727
standard,69,anthropic,anthropic/claude-sonnet-4.6,10,22,0.45454545454545453
standard,69,qwen,qwen/qwen3.5-397b-a17b,5,22,0.22727272727272727
standard,69,gold,gold,8,22,0.36363636363636365
standard,61,anthropic,anthropic/claude-opus-4.8,9,16,0.5625
standard,61,anthropic,anthropic/claude-haiku-4.5,11,16,0.6875
standard,61,openai,openai/gpt-5.4-mini,7,16,0.4375
standard,61,google,google/gemini-3.1-pro-preview,4,16,0.25
standard,61,google,google/gemini-3.1-flash-lite,6,16,0.375
standard,61,openai,openai/gpt-5.4,8,16,0.5
standard,61,google,google/gemini-3.5-flash,5,16,0.3125
standard,61,openai,openai/gpt-5.5,10,16,0.625
standard,61,anthropic,anthropic/claude-sonnet-4.6,12,16,0.75
standard,61,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
standard,61,qwen,qwen/qwen3.5-397b-a17b,8,16,0.5
standard,61,qwen,qwen/qwen3.5-9b,5,16,0.3125
standard,61,gold,gold,10,16,0.625
standard,64,anthropic,anthropic/claude-opus-4.8,10,16,0.625
standard,64,openai,openai/gpt-5.4-mini,5,16,0.3125
standard,64,openai,openai/gpt-5.4,9,16,0.5625
standard,64,anthropic,anthropic/claude-haiku-4.5,6,16,0.375
standard,64,google,google/gemini-3.1-flash-lite,5,16,0.3125
standard,64,openai,openai/gpt-5.5,8,16,0.5
standard,64,google,google/gemini-3.1-pro-preview,5,16,0.3125
standard,64,google,google/gemini-3.5-flash,5,16,0.3125
standard,64,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
standard,64,anthropic,anthropic/claude-sonnet-4.6,9,16,0.5625
standard,64,qwen,qwen/qwen3.5-397b-a17b,6,16,0.375
standard,64,gold,gold,8,16,0.5
standard,67,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
standard,67,anthropic,anthropic/claude-haiku-4.5,9,14,0.6428571428571429
standard,67,openai,openai/gpt-5.4-mini,8,14,0.5714285714285714
standard,67,openai,openai/gpt-5.4,8,14,0.5714285714285714
standard,67,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
standard,67,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
standard,67,openai,openai/gpt-5.5,10,14,0.7142857142857143
standard,67,google,google/gemini-3.5-flash,7,14,0.5
standard,67,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
standard,67,qwen,qwen/qwen3.6-35b-a3b,6,14,0.42857142857142855
standard,67,qwen,qwen/qwen3.5-397b-a17b,6,14,0.42857142857142855
standard,67,qwen,qwen/qwen3.5-9b,5,14,0.35714285714285715
standard,67,gold,gold,8,14,0.5714285714285714
standard,65,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
standard,65,anthropic,anthropic/claude-haiku-4.5,9,14,0.6428571428571429
standard,65,openai,openai/gpt-5.5,7,14,0.5
standard,65,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
standard,65,google,google/gemini-3.1-flash-lite,4,14,0.2857142857142857
standard,65,openai,openai/gpt-5.4-mini,5,14,0.35714285714285715
standard,65,openai,openai/gpt-5.4,8,14,0.5714285714285714
standard,65,google,google/gemini-3.5-flash,4,14,0.2857142857142857
standard,65,qwen,qwen/qwen3.6-35b-a3b,7,14,0.5
standard,65,qwen,qwen/qwen3.5-397b-a17b,6,14,0.42857142857142855
standard,65,anthropic,anthropic/claude-sonnet-4.6,10,14,0.7142857142857143
standard,65,qwen,qwen/qwen3.5-9b,6,14,0.42857142857142855
standard,65,gold,gold,8,14,0.5714285714285714
standard,66,anthropic,anthropic/claude-opus-4.8,8,20,0.4
standard,66,anthropic,anthropic/claude-haiku-4.5,8,20,0.4
standard,66,openai,openai/gpt-5.4,9,20,0.45
standard,66,openai,openai/gpt-5.5,8,20,0.4
standard,66,google,google/gemini-3.1-flash-lite,5,20,0.25
standard,66,openai,openai/gpt-5.4-mini,6,20,0.3
standard,66,google,google/gemini-3.1-pro-preview,4,20,0.2
standard,66,google,google/gemini-3.5-flash,5,20,0.25
standard,66,anthropic,anthropic/claude-sonnet-4.6,11,20,0.55
standard,66,qwen,qwen/qwen3.6-35b-a3b,6,20,0.3
standard,66,qwen,qwen/qwen3.5-397b-a17b,8,20,0.4
standard,66,gold,gold,9,20,0.45
standard,68,anthropic,anthropic/claude-opus-4.8,9,18,0.5
standard,68,anthropic,anthropic/claude-haiku-4.5,10,18,0.5555555555555556
standard,68,openai,openai/gpt-5.4-mini,7,18,0.3888888888888889
standard,68,google,google/gemini-3.1-pro-preview,5,18,0.2777777777777778
standard,68,openai,openai/gpt-5.5,8,18,0.4444444444444444
standard,68,google,google/gemini-3.1-flash-lite,5,18,0.2777777777777778
standard,68,openai,openai/gpt-5.4,7,18,0.3888888888888889
standard,68,google,google/gemini-3.5-flash,6,18,0.3333333333333333
standard,68,qwen,qwen/qwen3.6-35b-a3b,5,18,0.2777777777777778
standard,68,anthropic,anthropic/claude-sonnet-4.6,11,18,0.6111111111111112
standard,68,qwen,qwen/qwen3.5-397b-a17b,7,18,0.3888888888888889
standard,68,qwen,qwen/qwen3.5-9b,5,18,0.2777777777777778
standard,68,gold,gold,8,18,0.4444444444444444
standard,71,anthropic,anthropic/claude-opus-4.8,7,10,0.7
standard,71,anthropic,anthropic/claude-haiku-4.5,5,10,0.5
standard,71,openai,openai/gpt-5.4-mini,5,10,0.5
standard,71,openai,openai/gpt-5.5,9,10,0.9
standard,71,google,google/gemini-3.1-flash-lite,5,10,0.5
standard,71,google,google/gemini-3.1-pro-preview,5,10,0.5
standard,71,anthropic,anthropic/claude-sonnet-4.6,9,10,0.9
standard,71,google,google/gemini-3.5-flash,6,10,0.6
standard,71,qwen,qwen/qwen3.6-35b-a3b,5,10,0.5
standard,71,openai,openai/gpt-5.4,7,10,0.7
standard,71,qwen,qwen/qwen3.5-9b,5,10,0.5
standard,71,qwen,qwen/qwen3.5-397b-a17b,4,10,0.4
standard,71,gold,gold,6,10,0.6
standard,78,anthropic,anthropic/claude-opus-4.8,8,13,0.6153846153846154
standard,78,openai,openai/gpt-5.4-mini,5,13,0.38461538461538464
standard,78,openai,openai/gpt-5.5,8,13,0.6153846153846154
standard,78,google,google/gemini-3.1-pro-preview,7,13,0.5384615384615384
standard,78,openai,openai/gpt-5.4,10,13,0.7692307692307693
standard,78,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
standard,78,google,google/gemini-3.5-flash,4,13,0.3076923076923077
standard,78,qwen,qwen/qwen3.6-35b-a3b,4,13,0.3076923076923077
standard,78,anthropic,anthropic/claude-sonnet-4.6,9,13,0.6923076923076923
standard,78,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
standard,78,gold,gold,7,13,0.5384615384615384
standard,70,anthropic,anthropic/claude-opus-4.8,8,23,0.34782608695652173
standard,70,anthropic,anthropic/claude-haiku-4.5,9,23,0.391304347826087
standard,70,openai,openai/gpt-5.5,8,23,0.34782608695652173
standard,70,openai,openai/gpt-5.4,8,23,0.34782608695652173
standard,70,google,google/gemini-3.1-pro-preview,5,23,0.21739130434782608
standard,70,google,google/gemini-3.1-flash-lite,5,23,0.21739130434782608
standard,70,openai,openai/gpt-5.4-mini,7,23,0.30434782608695654
standard,70,google,google/gemini-3.5-flash,6,23,0.2608695652173913
standard,70,anthropic,anthropic/claude-sonnet-4.6,13,23,0.5652173913043478
standard,70,qwen,qwen/qwen3.6-35b-a3b,5,23,0.21739130434782608
standard,70,qwen,qwen/qwen3.5-9b,5,23,0.21739130434782608
standard,70,qwen,qwen/qwen3.5-397b-a17b,6,23,0.2608695652173913
standard,70,gold,gold,11,23,0.4782608695652174
standard,80,anthropic,anthropic/claude-opus-4.8,8,13,0.6153846153846154
standard,80,anthropic,anthropic/claude-haiku-4.5,8,13,0.6153846153846154
standard,80,openai,openai/gpt-5.4-mini,6,13,0.46153846153846156
standard,80,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
standard,80,google,google/gemini-3.1-pro-preview,6,13,0.46153846153846156
standard,80,openai,openai/gpt-5.5,8,13,0.6153846153846154
standard,80,google,google/gemini-3.5-flash,6,13,0.46153846153846156
standard,80,anthropic,anthropic/claude-sonnet-4.6,10,13,0.7692307692307693
