model,model_family,global_feature,appearances,mean_importance,frequency
openai/gpt-5.4,openai,Irreplaceability of tax-advantaged retirement capital,1,5.0,0.02
openai/gpt-5.4,openai,Lack of genuine diversification benefit from overlapping products,5,13.6,0.1
openai/gpt-5.4,openai,Layered/stacked fee structure creating double-dipping,1,8.0,0.02
openai/gpt-5.4,openai,Legitimacy/timing of risk-profile update (post-hoc justification),1,8.0,0.02
openai/gpt-5.4,openai,Legitimate income need justifying higher-yield strategy,2,13.0,0.04
openai/gpt-5.4,openai,Leveraged closed-end fund structural leverage/premium risk,1,22.0,0.02
openai/gpt-5.4,openai,Leveraged/inverse ETPs treated as short-term tactical instruments unsuitable for long-term buy-and-hold,9,16.444444444444443,0.18
openai/gpt-5.4,openai,Liquidity provisions mitigating liquidity concerns,3,16.0,0.06
openai/gpt-5.4,openai,Low cost/expense ratio of recommended products,1,15.0,0.02
openai/gpt-5.4,openai,Magnitude and severity of realized client losses/harm,10,9.0,0.2
openai/gpt-5.4,openai,Magnitude of de-risking/allocation shift,3,22.0,0.06
openai/gpt-5.4,openai,Magnitude of sales charges/commissions generated,12,18.083333333333332,0.24
openai/gpt-5.4,openai,Misleading characterization of a premium bonus/incentive as free money,1,17.0,0.02
openai/gpt-5.4,openai,Misleading representation about fee/interest alignment,1,12.0,0.02
openai/gpt-5.4,openai,Misleading representation of liquidity/withdrawal provisions,1,5.0,0.02
openai/gpt-5.4,openai,Misleading/incomplete income comparison methodology,1,24.0,0.02
openai/gpt-5.4,openai,Misleading/promissory seminar/marketing communications,1,8.0,0.02
openai/gpt-5.4,openai,Misleading/unbalanced characterization of active vs passive fund performance,2,18.0,0.04
openai/gpt-5.4,openai,Misrepresentation that a stop-loss/downside-protection mechanism is effective,1,9.0,0.02
openai/gpt-5.4,openai,Missing facts limiting certainty of a violation finding,1,6.0,0.02
openai/gpt-5.4,openai,Mitigating factors partially supporting the recommendation,3,6.0,0.06
openai/gpt-5.4,openai,No duty to refuse customer-directed orders from sophisticated investors,5,11.6,0.1
openai/gpt-5.4,openai,One-size-fits-all recommendation lacking individualization,7,8.285714285714286,0.14
openai/gpt-5.4,openai,Options account approval / options trading level appropriateness,1,14.0,0.02
openai/gpt-5.4,openai,Other income sources/resources reducing client's liquidity need,4,6.0,0.08
openai/gpt-5.4,openai,Overall net economic detriment / lack of net benefit to client,3,22.0,0.06
openai/gpt-5.4,openai,Overall portfolio diversification/asset allocation design,6,14.166666666666666,0.12
openai/gpt-5.4,openai,Overall qualitative assessment of excessive trading/churning,3,19.666666666666668,0.06
openai/gpt-5.4,openai,Partial/limited allocation preserving liquidity/diversification as mitigant,7,10.428571428571429,0.14
openai/gpt-5.4,openai,Pattern of similar conduct across multiple clients/transactions (systemic),5,13.2,0.1
openai/gpt-5.4,openai,Presence/absence of documentation memorializing verbal direction and disclosures,5,7.8,0.1
openai/gpt-5.4,openai,Prior/original recommendation was appropriate/compliant when made,1,28.0,0.02
openai/gpt-5.4,openai,Product classification determining applicable regulatory framework,1,10.0,0.02
openai/gpt-5.4,openai,Product complexity/speculative/leveraged/illiquid characteristics requiring heightened diligence,15,15.6,0.3
openai/gpt-5.4,openai,Product suitability distinct from fee-arrangement suitability,2,9.0,0.04
openai/gpt-5.4,openai,Product's inherent illiquidity structure (lock-up/redemption restrictions/penalties),3,18.0,0.06
openai/gpt-5.4,openai,Product's inherent risk characteristics (downside/principal-loss potential),9,15.0,0.18
openai/gpt-5.4,openai,Product's structural mitigating features and whether they cure the mismatch,1,12.0,0.02
openai/gpt-5.4,openai,Product-specific interest-rate/duration risk characteristics,5,16.4,0.1
openai/gpt-5.4,openai,Promoted product features irrelevant or misaligned with client's actual needs,1,15.0,0.02
openai/gpt-5.4,openai,Quality/track record of recommended funds supporting reasonable-basis selection,1,5.0,0.02
openai/gpt-5.4,openai,"Quantitative excessive-trading/churning metrics (turnover rate, cost-to-equity ratio)",11,19.272727272727273,0.22
openai/gpt-5.4,openai,Recommendation introduces leverage/margin-call risk,9,12.88888888888889,0.18
openai/gpt-5.4,openai,Reduction in current income/yield resulting from reallocation,1,12.0,0.02
openai/gpt-5.4,openai,Redundant tax deferral from placing annuity in a tax-advantaged account,17,13.411764705882353,0.34
openai/gpt-5.4,openai,"Regulatory prohibition of high-risk strategies within tax-advantaged accounts (e.g., naked options/margin in IRA)",2,12.5,0.04
openai/gpt-5.4,openai,Reliance on accounts as primary retirement assets without financial cushion,26,15.076923076923077,0.52
openai/gpt-5.4,openai,Reliance on backtested/hypothetical performance with limited live track record,2,11.0,0.04
openai/gpt-5.4,openai,Reliance on recent strong performance (recency bias),1,14.0,0.02
openai/gpt-5.4,openai,Restructuring immediately after transfer to a new advisor raising replacement/information-asymmetry concern,1,8.0,0.02
openai/gpt-5.4,openai,Rider/benefit design matching beneficiary's specific needs,1,2.0,0.02
openai/gpt-5.4,openai,Risk that trade execution implies firm endorsement / duty to refuse,1,2.0,0.02
openai/gpt-5.4,openai,Rollover comparison and documentation duties,5,13.2,0.1
openai/gpt-5.4,openai,Round-trip/switching pattern evidencing intent/scienter,4,12.5,0.08
openai/gpt-5.4,openai,Sales venue/seminar setting creating undue influence,1,5.0,0.02
openai/gpt-5.4,openai,Selling-away / away-from-firm private transaction concerns,1,7.0,0.02
openai/gpt-5.4,openai,Share-class selection suitability/mismatch,3,11.666666666666666,0.06
openai/gpt-5.4,openai,Short time horizon incompatible with volatile/growth/illiquid investments,1,12.0,0.02
openai/gpt-5.4,openai,Stated hedging rationale contradicted by client's actual exposure,2,13.0,0.04
openai/gpt-5.4,openai,Stated rationale contradicted by actual portfolio inactivity,1,3.0,0.02
openai/gpt-5.4,openai,Strategy's failure to generate the income it was intended to produce,2,14.0,0.04
openai/gpt-5.4,openai,Strength/legitimacy of underlying investment or sector fundamentals,1,12.0,0.02
openai/gpt-5.4,openai,"Structured product complexity, illiquidity, and principal-risk profile",1,20.0,0.02
openai/gpt-5.4,openai,"Suitability judged at time of recommendation, not by hindsight/outcome",32,5.875,0.64
openai/gpt-5.4,openai,Surrender charges incurred to exit/replace an existing contract,3,23.333333333333332,0.06
openai/gpt-5.4,openai,Surrender period mismatched with client's time horizon/liquidity needs,4,13.75,0.08
openai/gpt-5.4,openai,Surrender period restricting liquidity,5,13.8,0.1
openai/gpt-5.4,openai,Surveillance alert generated without documented supervisory follow-up,1,12.0,0.02
openai/gpt-5.4,openai,Sustainability/reliability of non-guaranteed income distributions,1,15.0,0.02
openai/gpt-5.4,openai,Tax-efficiency of account placement for income-producing products,7,10.714285714285714,0.14
openai/gpt-5.4,openai,Timing/effective date determining which regulatory standard applies,15,17.6,0.3
openai/gpt-5.4,openai,Transparency/disclosure of OTC markups and transaction costs,1,8.0,0.02
openai/gpt-5.4,openai,Turnover ratio relative to excessive-trading thresholds,5,18.6,0.1
openai/gpt-5.4,openai,Use of misleading/manipulative persuasion tactics to manufacture client consent,1,5.0,0.02
openai/gpt-5.4,openai,Vague or pretextual rationale for a transaction lacking analytical basis,3,10.666666666666666,0.06
openai/gpt-5.4,openai,Variable-annuity principal review requirement (FINRA 2330),5,7.6,0.1
openai/gpt-5.4,openai,Whether a hold at client direction in a non-discretionary account constitutes an ongoing recommendation / advisor's inability to force trades,2,15.0,0.04
openai/gpt-5.4,openai,Whether adequate disclosure/documentation cures unsuitability,11,5.090909090909091,0.22
openai/gpt-5.4,openai,Whether replacement product delivers superior income based on income-commencement timing,6,18.166666666666668,0.12
openai/gpt-5.4-mini,openai,AML/SAR filing obligations,2,9.5,0.04
openai/gpt-5.4-mini,openai,Abandonment of previously suitable diversified portfolio,6,20.666666666666668,0.12
openai/gpt-5.4-mini,openai,Absence of advisor conflicts of interest / self-dealing / compensation incentives,25,11.44,0.5
openai/gpt-5.4-mini,openai,Absence of advisor discretionary control over the account,1,10.0,0.02
openai/gpt-5.4-mini,openai,"Absence of complex, illiquid, or high-commission products",1,17.0,0.02
openai/gpt-5.4-mini,openai,Absence of demonstrable client benefit from the transaction/replacement,4,15.75,0.08
openai/gpt-5.4-mini,openai,Absence of documented alternatives analysis,11,11.909090909090908,0.22
openai/gpt-5.4-mini,openai,Absence of documented client authorization or request for the strategy,3,6.333333333333333,0.06
openai/gpt-5.4-mini,openai,Absence of documented cost-benefit/break-even analysis,2,22.5,0.04
openai/gpt-5.4-mini,openai,Absence of documented diversification/risk analysis,1,18.0,0.02
openai/gpt-5.4-mini,openai,Absence of documented suitability analysis / KYC,1,10.0,0.02
openai/gpt-5.4-mini,openai,Absence of due diligence / eligibility verification / supervisory review,1,10.0,0.02
openai/gpt-5.4-mini,openai,Absence of excessive trading / quantitative suitability concerns,2,21.5,0.04
openai/gpt-5.4-mini,openai,Absence of internal firm limits on illiquid/concentrated allocations,3,13.333333333333334,0.06
openai/gpt-5.4-mini,openai,Absence of living-benefit riders offsetting cost/illiquidity,1,5.0,0.02
openai/gpt-5.4-mini,openai,Absence of realized customer harm or complaint,6,4.666666666666667,0.12
openai/gpt-5.4-mini,openai,Absence of required cost/compensation/conflict/product disclosures,3,9.333333333333334,0.06
openai/gpt-5.4-mini,openai,Absence of required regulatory disclosure documents (Form CRS/ADV/rollover comparison),1,6.0,0.02
openai/gpt-5.4-mini,openai,"Absence of risk-mitigation measures (stop-loss, hedging, diversification)",3,7.666666666666667,0.06
openai/gpt-5.4-mini,openai,Absence of signed product/concentration-specific risk acknowledgment,3,13.666666666666666,0.06
openai/gpt-5.4-mini,openai,"Absence of trading, rebalancing, or discretionary portfolio activity over holding period (dormant portfolio)",3,24.333333333333332,0.06
openai/gpt-5.4-mini,openai,Absence of trusted contact/family member from the recommendation meeting,3,10.333333333333334,0.06
openai/gpt-5.4-mini,openai,Absence/presence of predefined objective re-entry criteria or timeline,2,7.5,0.04
openai/gpt-5.4-mini,openai,Academic consensus on underperformance of active management after fees,3,15.666666666666666,0.06
openai/gpt-5.4-mini,openai,Academic evidence against effectiveness of market timing,1,16.0,0.02
openai/gpt-5.4-mini,openai,Account type (tax-advantaged/IRA) considerations,3,6.333333333333333,0.06
openai/gpt-5.4-mini,openai,Account underperformance relative to market benchmark,8,12.25,0.16
openai/gpt-5.4-mini,openai,Account-level objective segmentation isolating speculative sleeve while preserving overall risk profile,2,15.0,0.04
openai/gpt-5.4-mini,openai,Accredited investor eligibility/verification for private offerings,2,30.0,0.04
openai/gpt-5.4-mini,openai,Accredited/eligibility status does not by itself establish suitability/best interest,2,16.0,0.04
openai/gpt-5.4-mini,openai,Actual financial outcome/profitability of the position,1,30.0,0.02
openai/gpt-5.4-mini,openai,Actual materialized loss corroborating ex ante foreseeability of risk (not hindsight),24,8.708333333333334,0.48
openai/gpt-5.4-mini,openai,Actual post-sale performance as evidence bearing on misrepresentation claim,2,14.5,0.04
openai/gpt-5.4-mini,openai,Actual realized client financial harm/loss,11,9.090909090909092,0.22
openai/gpt-5.4-mini,openai,Actual realized liquidity event corroborating foreseeable liquidity need,5,8.6,0.1
openai/gpt-5.4-mini,openai,Addition of liquidity reserve as prudent conservative planning,2,15.0,0.04
openai/gpt-5.4-mini,openai,Adequacy of cost disclosure and client's comprehension of cumulative fees,5,15.0,0.1
openai/gpt-5.4-mini,openai,Adequacy of disclosure reasonably designed for customer understanding,2,15.0,0.04
openai/gpt-5.4-mini,openai,Adequacy of disclosure/education on product mechanics and costs,4,14.25,0.08
openai/gpt-5.4-mini,openai,Adequacy of liquidity/emergency reserve remaining after investment,2,13.0,0.04
openai/gpt-5.4-mini,openai,Adequacy of product-level due diligence (reasonable-basis suitability),14,12.071428571428571,0.28
openai/gpt-5.4-mini,openai,Adequacy of supervisory approval/review of the transaction,3,8.333333333333334,0.06
openai/gpt-5.4-mini,openai,Adequacy/specificity of advisor's risk warnings and discouragement of the strategy,4,21.0,0.08
openai/gpt-5.4-mini,openai,Advisor acknowledges concentration but fails to make adequate suitability adjustment,1,7.0,0.02
openai/gpt-5.4-mini,openai,Advisor affirmatively recommended/added to the concentrated position,4,13.75,0.08
openai/gpt-5.4-mini,openai,Advisor conducted reasonable asset-class-level diligence supporting limited allocation,1,14.0,0.02
openai/gpt-5.4-mini,openai,Advisor conflict of interest via personal relationship with issuer,5,16.2,0.1
