model,case_id,entropy
anthropic/claude-haiku-4.5,41,2.100090470218558
openai/gpt-5.4-mini,41,1.5444795210968603
google/gemini-3.1-pro-preview,41,1.35778649882815
google/gemini-3.1-flash-lite,41,1.3665481146571845
qwen/qwen3.5-397b-a17b,40,1.543029319260004
openai/gpt-5.5,41,1.8365942877538213
openai/gpt-5.4,41,1.8976562388889375
google/gemini-3.5-flash,41,1.5841707585125298
anthropic/claude-sonnet-4.6,41,1.8924978520073608
qwen/qwen3.5-397b-a17b,41,1.4305622903362423
qwen/qwen3.6-35b-a3b,41,1.3762266043445461
anthropic/claude-opus-4.8,42,1.8969880350001356
anthropic/claude-haiku-4.5,42,2.3071857727176335
openai/gpt-5.4-mini,42,1.511247350302749
google/gemini-3.1-pro-preview,42,1.4964159349401391
openai/gpt-5.4,42,1.7990381249783842
google/gemini-3.1-flash-lite,42,1.4964159349401391
openai/gpt-5.5,42,2.0829714110242894
qwen/qwen3.5-9b,41,1.2798542258336676
google/gemini-3.5-flash,42,1.8479008005090658
qwen/qwen3.5-9b,39,1.5444795210968603
qwen/qwen3.6-35b-a3b,42,1.735433771585304
anthropic/claude-opus-4.8,43,1.8838041550703615
anthropic/claude-sonnet-4.6,42,2.239362684700514
google/gemini-3.1-pro-preview,43,1.392321254757429
qwen/qwen3.5-397b-a17b,42,1.7921149126805132
openai/gpt-5.5,43,2.0324702375569497
google/gemini-3.1-flash-lite,43,1.2798542258336676
openai/gpt-5.4-mini,43,1.6695801269814072
openai/gpt-5.4,43,1.93237436060048
google/gemini-3.5-flash,43,1.4702535277519118
qwen/qwen3.6-35b-a3b,43,1.5614694247764
anthropic/claude-opus-4.8,44,1.9424357776831616
qwen/qwen3.5-397b-a17b,43,1.2798542258336676
google/gemini-3.1-pro-preview,44,1.287021578935299
google/gemini-3.1-flash-lite,44,1.4964159349401391
openai/gpt-5.5,44,2.048576078203066
google/gemini-3.5-flash,44,1.4702535277519118
openai/gpt-5.4-mini,44,1.4305622903362423
qwen/qwen3.6-35b-a3b,44,1.7228001946245186
qwen/qwen3.5-397b-a17b,44,1.2565979435273382
anthropic/claude-sonnet-4.6,43,2.1016311466695488
anthropic/claude-opus-4.8,45,1.9329911495858527
openai/gpt-5.4,44,1.8892337275454734
anthropic/claude-sonnet-4.6,44,2.1533370436882997
qwen/qwen3.5-9b,43,1.635045371052128
anthropic/claude-haiku-4.5,45,2.2443472907583097
openai/gpt-5.4,45,1.7632089682175118
openai/gpt-5.5,45,2.079921925589452
google/gemini-3.1-flash-lite,45,1.5047882836811908
google/gemini-3.1-pro-preview,45,1.6796478837567517
openai/gpt-5.4-mini,45,1.6831089572088493
google/gemini-3.5-flash,45,1.656946550020622
anthropic/claude-opus-4.8,46,1.8360020690747005
anthropic/claude-haiku-4.5,46,1.6650382230093175
qwen/qwen3.5-9b,45,1.5134058386196787
qwen/qwen3.6-35b-a3b,45,1.5444795210968603
openai/gpt-5.4-mini,46,1.6955318247517566
google/gemini-3.1-pro-preview,46,1.2353468116280648
google/gemini-3.1-flash-lite,46,1.4150225884935588
openai/gpt-5.4,46,1.7590268027769487
google/gemini-3.5-flash,46,1.3705151742879562
anthropic/claude-sonnet-4.6,45,2.6059021714139656
qwen/qwen3.5-397b-a17b,45,1.3705151742879562
qwen/qwen3.5-397b-a17b,46,1.4702535277519118
anthropic/claude-opus-4.8,47,1.9688823336692391
qwen/qwen3.6-35b-a3b,46,1.8479008005090658
anthropic/claude-haiku-4.5,47,1.9633815843099565
openai/gpt-5.4-mini,47,1.5741030017371853
google/gemini-3.1-pro-preview,47,1.2353468116280648
anthropic/claude-sonnet-4.6,46,2.0301059511469868
google/gemini-3.1-flash-lite,47,1.4737146012040094
openai/gpt-5.4,47,1.789697572656244
openai/gpt-5.5,47,1.8454607579534454
google/gemini-3.5-flash,47,1.5430293192600038
qwen/qwen3.5-397b-a17b,47,1.543029319260004
qwen/qwen3.6-35b-a3b,47,1.735433771585304
anthropic/claude-opus-4.8,48,1.986734034515082
anthropic/claude-sonnet-4.6,47,2.109313467476782
openai/gpt-5.4-mini,48,1.5134058386196787
google/gemini-3.1-pro-preview,48,1.2968441295132072
openai/gpt-5.5,48,1.8908976637225603
anthropic/claude-haiku-4.5,48,1.5559253583694985
google/gemini-3.1-flash-lite,48,1.2798542258336676
google/gemini-3.5-flash,48,1.333074293476779
openai/gpt-5.5,46,1.9453203378175612
qwen/qwen3.5-9b,47,1.4305622903362423
openai/gpt-5.4,48,1.846963574315943
anthropic/claude-sonnet-4.6,48,1.9812330481210676
qwen/qwen3.6-35b-a3b,48,1.5841707585125298
anthropic/claude-opus-4.8,49,1.9410404885096997
openai/gpt-5.4-mini,49,1.487798380001651
anthropic/claude-haiku-4.5,49,1.913335764613468
google/gemini-3.1-flash-lite,49,1.2968441295132072
google/gemini-3.1-pro-preview,49,1.458174899361326
openai/gpt-5.5,49,2.2187719696599597
google/gemini-3.5-flash,49,1.5430293192600038
qwen/qwen3.6-35b-a3b,49,1.5444795210968603
qwen/qwen3.5-9b,49,1.5134058386196787
qwen/qwen3.5-397b-a17b,48,1.4406300471115867
anthropic/claude-opus-4.8,50,1.8239140432174907
openai/gpt-5.4,49,1.892100668786126
anthropic/claude-haiku-4.5,50,1.7645746669648301
anthropic/claude-sonnet-4.6,49,1.9445315835014805
google/gemini-3.1-pro-preview,50,1.4305622903362423
google/gemini-3.1-flash-lite,50,1.5444795210968603
openai/gpt-5.4,50,1.8257288690433275
qwen/qwen3.5-397b-a17b,49,1.4966966288986279
openai/gpt-5.4-mini,50,1.5260394155804642
google/gemini-3.5-flash,50,1.5134058386196787
qwen/qwen3.5-397b-a17b,50,1.4486731718440218
openai/gpt-5.5,50,2.0440607227251655
qwen/qwen3.6-35b-a3b,50,1.735433771585304
anthropic/claude-sonnet-4.6,50,1.9799773743670424
qwen/qwen3.5-9b,50,1.4305622903362423
anthropic/claude-haiku-4.5,51,1.677689777154943
anthropic/claude-opus-4.8,51,1.9075689558125681
openai/gpt-5.4-mini,51,1.5830386999964494
google/gemini-3.1-pro-preview,51,1.2968441295132072
google/gemini-3.1-flash-lite,51,1.35778649882815
openai/gpt-5.5,51,2.043102573272811
google/gemini-3.5-flash,51,1.8182773198687407
qwen/qwen3.6-35b-a3b,51,1.5444795210968603
openai/gpt-5.4,51,1.9173769619305472
qwen/qwen3.5-9b,4,1.4964159349401391
qwen/qwen3.5-9b,3,1.6796478837567517
anthropic/claude-opus-4.8,52,2.0136758547153555
anthropic/claude-sonnet-4.6,51,2.109706581424941
qwen/qwen3.5-397b-a17b,51,1.6385064445042257
openai/gpt-5.4-mini,52,1.7361673551875563
google/gemini-3.1-flash-lite,52,1.4702535277519118
google/gemini-3.1-pro-preview,52,1.5134058386196787
anthropic/claude-haiku-4.5,52,2.226965621735062
google/gemini-3.5-flash,52,1.596804335473315
qwen/qwen3.5-9b,51,1.6399566463410822
openai/gpt-5.5,52,2.0334304812301136
anthropic/claude-opus-4.8,53,1.8848724885728672
qwen/qwen3.6-35b-a3b,52,1.735433771585304
anthropic/claude-haiku-4.5,53,2.1300205586239302
openai/gpt-5.4,52,1.8047484896412986
openai/gpt-5.4-mini,53,1.5444795210968603
google/gemini-3.1-pro-preview,53,1.4150225884935588
google/gemini-3.1-flash-lite,53,1.4886936332683078
openai/gpt-5.4,53,1.6950855774123228
openai/gpt-5.5,53,1.908484938075992
anthropic/claude-sonnet-4.6,52,2.1151119781724677
google/gemini-3.5-flash,53,1.5444795210968603
anthropic/claude-sonnet-4.6,53,2.0608176854573292
anthropic/claude-opus-4.8,54,1.8715262269043353
qwen/qwen3.6-35b-a3b,53,1.596804335473315
qwen/qwen3.5-9b,52,1.4964159349401391
openai/gpt-5.4,54,1.9378023274552527
openai/gpt-5.4-mini,54,1.56718085483299
openai/gpt-5.5,54,2.2243327855339015
google/gemini-3.1-flash-lite,54,1.5841707585125298
google/gemini-3.1-pro-preview,54,1.5444795210968603
google/gemini-3.5-flash,54,1.7524236752648439
qwen/qwen3.5-397b-a17b,52,1.5741030017371853
anthropic/claude-sonnet-4.6,54,2.3906140120947983
qwen/qwen3.6-35b-a3b,54,1.5841707585125298
qwen/qwen3.5-397b-a17b,53,1.4305622903362423
anthropic/claude-opus-4.8,55,1.8523603672522575
openai/gpt-5.4-mini,55,1.5841707585125298
google/gemini-3.1-pro-preview,55,1.5047882836811908
openai/gpt-5.5,55,2.0091113898269017
google/gemini-3.1-flash-lite,55,1.3762266043445461
google/gemini-3.5-flash,55,1.6796478837567517
qwen/qwen3.6-35b-a3b,55,1.458174899361326
qwen/qwen3.5-397b-a17b,54,1.8047484896412986
anthropic/claude-sonnet-4.6,55,2.135946109927349
qwen/qwen3.5-397b-a17b,55,1.4702535277519118
anthropic/claude-opus-4.8,56,1.970481071636517
openai/gpt-5.4,55,1.937337271688081
openai/gpt-5.4-mini,56,1.73821285784222
anthropic/claude-haiku-4.5,56,2.194771511418233
google/gemini-3.1-pro-preview,56,1.3195454632493369
google/gemini-3.1-flash-lite,56,1.4923888322300014
google/gemini-3.5-flash,56,1.5741030017371853
openai/gpt-5.5,56,2.196913719466214
anthropic/claude-sonnet-4.6,56,2.0102921138495047
qwen/qwen3.6-35b-a3b,56,1.5444795210968603
openai/gpt-5.4,56,1.9413505910918392
anthropic/claude-opus-4.8,57,1.9046662636555813
qwen/qwen3.5-397b-a17b,56,1.5274896174173205
openai/gpt-5.5,57,2.035847944806023
openai/gpt-5.4,57,1.7212291809219866
google/gemini-3.1-pro-preview,57,1.2899219826090118
openai/gpt-5.4-mini,57,1.5260394155804642
google/gemini-3.5-flash,57,1.5134058386196787
qwen/qwen3.5-9b,55,1.8910531113768327
google/gemini-3.1-flash-lite,57,1.6796478837567517
anthropic/claude-sonnet-4.6,57,2.1016311466695488
anthropic/claude-opus-4.8,58,1.8888385661548714
qwen/qwen3.5-9b,57,1.6399566463410822
qwen/qwen3.6-35b-a3b,57,1.5841707585125298
openai/gpt-5.4-mini,58,1.7177058238055511
qwen/qwen3.5-397b-a17b,57,1.6781976819198952
openai/gpt-5.4,58,1.809657085190425
anthropic/claude-haiku-4.5,58,2.0091628772592136
google/gemini-3.1-pro-preview,58,1.0670938948757507
google/gemini-3.1-flash-lite,58,1.5047882836811908
openai/gpt-5.5,58,2.1778778692279803
google/gemini-3.5-flash,58,1.5444795210968603
qwen/qwen3.6-35b-a3b,58,1.4702535277519118
anthropic/claude-opus-4.8,59,1.784167872992813
openai/gpt-5.4-mini,59,1.3321790402101223
openai/gpt-5.4,59,1.9156872964639975
anthropic/claude-sonnet-4.6,58,2.222699658742145
google/gemini-3.1-flash-lite,59,1.4305622903362423
openai/gpt-5.5,59,1.8468942285737717
google/gemini-3.5-flash,59,1.5430293192600038
google/gemini-3.1-pro-preview,59,1.3195454632493369
qwen/qwen3.5-9b,58,1.4305622903362423
qwen/qwen3.6-35b-a3b,59,1.56718085483299
qwen/qwen3.5-397b-a17b,58,1.6137942391528548
anthropic/claude-opus-4.8,60,2.1212491947420467
anthropic/claude-sonnet-4.6,59,1.8605316977300235
anthropic/claude-haiku-4.5,60,1.999954378921557
openai/gpt-5.4-mini,60,1.7154191841948587
openai/gpt-5.4,60,1.9914448657869586
openai/gpt-5.5,60,1.9328195425462382
google/gemini-3.1-flash-lite,60,1.5444795210968603
google/gemini-3.1-pro-preview,60,1.735433771585304
google/gemini-3.5-flash,60,1.7650572522256291
anthropic/claude-sonnet-4.6,60,2.1677014735238265
qwen/qwen3.6-35b-a3b,60,1.6796478837567517
anthropic/claude-opus-4.8,61,2.122633624122886
anthropic/claude-haiku-4.5,61,2.5366197694295005
qwen/qwen3.5-397b-a17b,59,1.5047882836811908
openai/gpt-5.4-mini,61,1.818807889259481
google/gemini-3.1-pro-preview,61,1.3195454632493369
google/gemini-3.1-flash-lite,61,1.735433771585304
qwen/qwen3.5-397b-a17b,60,1.5657306529961337
openai/gpt-5.4,61,1.8844702275831373
google/gemini-3.5-flash,61,1.5444795210968603
openai/gpt-5.5,61,2.232135124737891
anthropic/claude-sonnet-4.6,61,2.638174766426962
qwen/qwen3.6-35b-a3b,61,1.735433771585304
qwen/qwen3.5-9b,60,1.860534377469851
anthropic/claude-opus-4.8,62,1.9940683773691967
qwen/qwen3.5-397b-a17b,61,1.8156977392556317
openai/gpt-5.4-mini,62,1.7910187672736373
openai/gpt-5.4,62,1.8514221852108523
qwen/qwen3.5-9b,59,1.6172553126049525
google/gemini-3.1-flash-lite,62,1.3350851650920204
google/gemini-3.1-pro-preview,62,1.287021578935299
openai/gpt-5.5,62,1.8980528707426758
google/gemini-3.5-flash,62,1.5217781873607306
qwen/qwen3.6-35b-a3b,62,1.5444795210968603
anthropic/claude-opus-4.8,63,1.9649574055898633
anthropic/claude-sonnet-4.6,62,2.1091344168234505
openai/gpt-5.4-mini,63,1.5444795210968603
openai/gpt-5.4,63,1.882012725190629
anthropic/claude-haiku-4.5,63,1.5085465524803623
google/gemini-3.1-pro-preview,63,1.7127324378491744
google/gemini-3.1-flash-lite,63,1.5148560404565352
google/gemini-3.5-flash,63,1.686570030660947
openai/gpt-5.5,63,2.2756106891967924
qwen/qwen3.5-397b-a17b,62,1.2798542258336676
qwen/qwen3.6-35b-a3b,63,1.596804335473315
anthropic/claude-sonnet-4.6,63,2.0515330479929648
qwen/qwen3.5-9b,61,1.5047882836811908
anthropic/claude-opus-4.8,64,2.068986398497224
openai/gpt-5.4-mini,64,1.7524236752648439
openai/gpt-5.4,64,2.0499017960857864
anthropic/claude-haiku-4.5,64,1.0084413700466714
google/gemini-3.1-flash-lite,64,1.5444795210968603
openai/gpt-5.5,64,2.0515239876180758
google/gemini-3.1-pro-preview,64,1.4406300471115867
google/gemini-3.5-flash,64,1.4702535277519118
qwen/qwen3.6-35b-a3b,64,1.735433771585304
anthropic/claude-opus-4.8,65,1.8947852054964975
anthropic/claude-sonnet-4.6,64,2.140549868002441
qwen/qwen3.5-9b,63,1.6796478837567517
anthropic/claude-haiku-4.5,65,2.340842553713503
qwen/qwen3.5-397b-a17b,64,1.6796478837567517
openai/gpt-5.5,65,1.9537289754007816
google/gemini-3.1-pro-preview,65,1.3195454632493369
google/gemini-3.1-flash-lite,65,1.366158847569202
openai/gpt-5.4-mini,65,1.56718085483299
openai/gpt-5.4,65,1.9311137429880785
google/gemini-3.5-flash,65,1.5266120123809068
anthropic/claude-opus-4.8,66,2.0060859604860353
qwen/qwen3.6-35b-a3b,65,1.8479008005090658
qwen/qwen3.5-397b-a17b,65,1.656946550020622
anthropic/claude-sonnet-4.6,65,2.161284106254712
anthropic/claude-haiku-4.5,66,2.1580492757662335
openai/gpt-5.4,66,1.9915318446993808
openai/gpt-5.5,66,1.9805371734778128
google/gemini-3.1-flash-lite,66,1.692281460717537
openai/gpt-5.4-mini,66,1.6981744980810551
google/gemini-3.1-pro-preview,66,1.2968441295132072
google/gemini-3.5-flash,66,1.5841707585125298
anthropic/claude-opus-4.8,67,1.910600675334632
anthropic/claude-sonnet-4.6,66,2.30333532263216
qwen/qwen3.6-35b-a3b,66,1.7524236752648439
anthropic/claude-haiku-4.5,67,1.95057109332505
openai/gpt-5.4-mini,67,1.849808621422231
openai/gpt-5.4,67,1.8677515329645193
google/gemini-3.1-pro-preview,67,1.3195454632493369
google/gemini-3.1-flash-lite,67,1.4702535277519118
qwen/qwen3.5-9b,65,1.735433771585304
openai/gpt-5.5,67,2.1261141158864643
google/gemini-3.5-flash,67,1.8047484896412986
anthropic/claude-sonnet-4.6,67,2.2459900536178776
qwen/qwen3.6-35b-a3b,67,1.735433771585304
anthropic/claude-opus-4.8,68,1.9826008859492807
anthropic/claude-haiku-4.5,68,2.2825876668440492
qwen/qwen3.5-397b-a17b,66,1.9002256148855206
openai/gpt-5.4-mini,68,1.8066710268304143
google/gemini-3.1-pro-preview,68,1.4305622903362423
openai/gpt-5.5,68,1.9451311649370011
google/gemini-3.1-flash-lite,68,1.4490023958526383
openai/gpt-5.4,68,1.8890698497317697
google/gemini-3.5-flash,68,1.692281460717537
qwen/qwen3.5-397b-a17b,67,1.5657306529961337
anthropic/claude-opus-4.8,69,2.043301897412977
qwen/qwen3.6-35b-a3b,68,1.4886936332683078
anthropic/claude-sonnet-4.6,68,2.255188936381485
anthropic/claude-haiku-4.5,69,2.0140510867604626
openai/gpt-5.5,69,2.0748596797218597
qwen/qwen3.5-9b,67,1.5148560404565352
openai/gpt-5.4,69,1.9419166432285908
openai/gpt-5.4-mini,69,1.6651079211734727
google/gemini-3.1-flash-lite,69,1.5444795210968603
google/gemini-3.1-pro-preview,69,1.4320124921730986
google/gemini-3.5-flash,69,1.5614694247764
qwen/qwen3.5-397b-a17b,68,1.8479008005090658
qwen/qwen3.6-35b-a3b,69,1.6385064445042257
anthropic/claude-opus-4.8,70,1.980242142008628
anthropic/claude-haiku-4.5,70,2.2701955668100595
anthropic/claude-sonnet-4.6,69,2.3643120169106395
openai/gpt-5.5,70,1.915972368608267
openai/gpt-5.4,70,1.9532239941495866
google/gemini-3.1-pro-preview,70,1.5444795210968603
google/gemini-3.1-flash-lite,70,1.5444795210968603
openai/gpt-5.4-mini,70,1.866692401884159
qwen/qwen3.5-397b-a17b,69,1.392321254757429
google/gemini-3.5-flash,70,1.735433771585304
anthropic/claude-sonnet-4.6,70,2.416686433543725
qwen/qwen3.6-35b-a3b,70,1.4702535277519118
anthropic/claude-opus-4.8,71,1.8258405139334641
qwen/qwen3.5-9b,70,1.5148560404565352
anthropic/claude-haiku-4.5,71,1.6997378360679694
openai/gpt-5.4-mini,71,1.6654610542570336
openai/gpt-5.5,71,2.202484883899042
google/gemini-3.1-flash-lite,71,1.4702535277519118
qwen/qwen3.5-9b,68,1.5047882836811908
google/gemini-3.1-pro-preview,71,1.4964159349401391
anthropic/claude-sonnet-4.6,71,2.056361472591087
google/gemini-3.5-flash,71,1.7524236752648439
qwen/qwen3.6-35b-a3b,71,1.7650572522256291
openai/gpt-5.4,71,1.9105608365172901
anthropic/claude-opus-4.8,72,1.8754148340719483
qwen/qwen3.5-397b-a17b,70,1.6399566463410822
openai/gpt-5.5,72,1.995851463167505
openai/gpt-5.4-mini,72,1.901219241680186
openai/gpt-5.4,72,2.026857317733909
google/gemini-3.1-flash-lite,72,1.6796478837567517
google/gemini-3.1-pro-preview,72,1.4964159349401391
google/gemini-3.5-flash,72,1.735433771585304
anthropic/claude-sonnet-4.6,72,2.1652190505572593
anthropic/claude-opus-4.8,73,1.7441054849881592
qwen/qwen3.6-35b-a3b,72,1.9036866883376182
qwen/qwen3.5-9b,72,1.5657306529961337
qwen/qwen3.5-397b-a17b,72,1.4964159349401391
anthropic/claude-haiku-4.5,73,1.9221717050361513
openai/gpt-5.5,73,2.0496642452064022
openai/gpt-5.4-mini,73,1.7480673485460896
google/gemini-3.1-flash-lite,73,1.4964159349401391
openai/gpt-5.4,73,1.955461290198948
google/gemini-3.1-pro-preview,73,1.3350851650920204
google/gemini-3.5-flash,73,1.5444795210968603
qwen/qwen3.5-9b,71,1.4886936332683078
qwen/qwen3.6-35b-a3b,73,1.7524236752648439
anthropic/claude-opus-4.8,74,1.880666335209398
qwen/qwen3.5-9b,73,1.2965149055045906
anthropic/claude-haiku-4.5,74,1.7806344931295712
anthropic/claude-sonnet-4.6,73,2.016307306795571
openai/gpt-5.5,74,2.007570846009791
openai/gpt-5.4,74,1.8278862131186202
openai/gpt-5.4-mini,74,1.7092713643970767
google/gemini-3.1-pro-preview,74,1.4786258764929634
google/gemini-3.1-flash-lite,74,1.5444795210968603
google/gemini-3.5-flash,74,1.4737146012040094
qwen/qwen3.6-35b-a3b,74,1.5148560404565352
anthropic/claude-sonnet-4.6,74,2.1958069974638894
anthropic/claude-opus-4.8,75,2.041862229147244
qwen/qwen3.5-397b-a17b,71,1.5444795210968603
qwen/qwen3.5-397b-a17b,74,1.6796478837567517
openai/gpt-5.4-mini,75,1.8479008005090658
google/gemini-3.1-pro-preview,75,1.4150225884935588
google/gemini-3.1-flash-lite,75,1.5444795210968603
openai/gpt-5.5,75,2.0729656042095113
qwen/qwen3.5-397b-a17b,73,1.6137942391528548
google/gemini-3.5-flash,75,1.5614694247764
anthropic/claude-opus-4.8,76,1.8441658057543555
anthropic/claude-sonnet-4.6,75,2.2648544321671
qwen/qwen3.6-35b-a3b,75,1.735433771585304
anthropic/claude-haiku-4.5,76,1.878090310407431
openai/gpt-5.4,75,1.7163594338243202
google/gemini-3.1-pro-preview,76,1.487798380001651
qwen/qwen3.5-397b-a17b,75,1.6796478837567517
google/gemini-3.1-flash-lite,76,1.5444795210968603
anthropic/claude-sonnet-4.6,76,2.2827848141900393
openai/gpt-5.4-mini,76,1.9812699432790388
google/gemini-3.5-flash,76,1.596804335473315
openai/gpt-5.5,76,2.310077650374352
qwen/qwen3.6-35b-a3b,76,1.735433771585304
anthropic/claude-opus-4.8,77,1.9552865867441427
openai/gpt-5.4,76,2.1666012854766286
openai/gpt-5.4-mini,77,1.8642097595083875
google/gemini-3.1-pro-preview,77,1.5841707585125298
qwen/qwen3.5-9b,76,1.6796478837567517
google/gemini-3.1-flash-lite,77,1.5444795210968603
anthropic/claude-sonnet-4.6,77,2.1768761958587093
google/gemini-3.5-flash,77,1.596804335473315
qwen/qwen3.5-397b-a17b,76,1.735433771585304
openai/gpt-5.5,77,1.9119112856474034
openai/gpt-5.4,77,2.0027370209896147
qwen/qwen3.6-35b-a3b,77,1.7650572522256291
anthropic/claude-opus-4.8,78,1.981737561103507
openai/gpt-5.4-mini,78,1.5465924656161902
openai/gpt-5.5,78,2.075523789972861
google/gemini-3.1-pro-preview,78,1.7921149126805132
openai/gpt-5.4,78,2.0022567168569667
google/gemini-3.1-flash-lite,78,1.5148560404565352
google/gemini-3.5-flash,78,1.5614694247764
qwen/qwen3.6-35b-a3b,78,1.5148560404565352
anthropic/claude-sonnet-4.6,78,2.297228545538171
anthropic/claude-opus-4.8,79,1.9559537481179807
qwen/qwen3.5-397b-a17b,77,1.4964159349401391
anthropic/claude-haiku-4.5,79,2.0245734700170552
qwen/qwen3.5-9b,75,1.5444795210968603
openai/gpt-5.4-mini,79,1.880965081114654
openai/gpt-5.5,79,2.024052475027383
google/gemini-3.1-pro-preview,79,1.35778649882815
google/gemini-3.1-flash-lite,79,1.721904941357862
anthropic/claude-sonnet-4.6,79,2.3135106544546904
google/gemini-3.5-flash,79,1.7524236752648439
qwen/qwen3.6-35b-a3b,79,1.7524236752648439
qwen/qwen3.5-9b,77,1.7092713643970767
anthropic/claude-opus-4.8,80,1.9458893846428307
openai/gpt-5.4,79,1.8702577783393497
qwen/qwen3.5-397b-a17b,79,1.8047484896412986
anthropic/claude-haiku-4.5,80,1.8546879697763152
openai/gpt-5.4-mini,80,1.7463830211996372
google/gemini-3.1-flash-lite,80,1.5444795210968603
google/gemini-3.1-pro-preview,80,1.7650572522256291
openai/gpt-5.5,80,1.9947146661589006
google/gemini-3.5-flash,80,1.7092713643970767
anthropic/claude-sonnet-4.6,80,2.1219041156628187
openai/gpt-5.4,80,1.9558913221837904
qwen/qwen3.6-35b-a3b,80,1.5841707585125298
anthropic/claude-opus-4.8,81,1.9703308982812318
openai/gpt-5.4-mini,81,1.5444795210968603
openai/gpt-5.4,81,1.8662573633792865
openai/gpt-5.5,81,2.104804553418217
anthropic/claude-haiku-4.5,81,1.8726685129156535
qwen/qwen3.5-397b-a17b,78,1.4305622903362423
google/gemini-3.1-flash-lite,81,1.4702535277519118
anthropic/claude-sonnet-4.6,81,2.1910007011509096
google/gemini-3.1-pro-preview,81,1.3195454632493369
google/gemini-3.5-flash,81,1.5444795210968603
anthropic/claude-opus-4.8,82,1.9719939096258858
anthropic/claude-haiku-4.5,82,2.1369655492093944
qwen/qwen3.6-35b-a3b,81,1.7524236752648439
