topic,content_type,primary_name,all_names,professions,ages,dollars
excessive_churning,borderline,Marcus,"['Marcus Boyle', 'Tina Rourke', 'Tina', 'Tina', 'Tina', 'Tina', 'Tina', 'Tina', 'Tina']","['engineer', 'manager']",[34],"['$185,000', '$620,000', '$95,000', '$31,400,', '$94,800', '$6,200,']"
options_unsuitable,borderline,Dana,"['Dana Whitfield', 'Dana', 'Dana', 'Dana', 'Dana', 'Dana', 'Dana']","['engineer', 'manager', 'mechanic', 'retired']",[58],"['$2.4', '$1.85', '$400,000', '$78,000', '$2.3', '$100,000,', '$3,500', '$12,000,', '$5,000', '$8,000', '$85,000', '$41,000', '$19,200', '$21,800', '$11,400']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Whitfield', 'Danielle Reeves', 'Greeks']",['engineer'],[34],"['$215,000', '$380,000,', '$67,000,', '$41,000']"
excessive_churning,borderline,Margaret,"['Margaret Colvin', 'Derek Huang', 'Derek', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Derek']",['retired'],[58],"['$620,000', '$72,000', '$41,000']"
options_unsuitable,borderline,Marcus,"['Marcus Reilly', 'Dana Whitfield', 'Dana', 'Dana', 'Dana', 'Dana']",['engineer'],[34],"['$185,000', '$620,000,', '$390,000', '$230,000', '$230,000', '$14,000', '$80,000', '$52,000', '$52,000']"
inappropriate_risk_profile,borderline,Margaret,"['Margaret Kowalski', 'Margaret', 'David Yoon', 'David', 'David', 'Margaret', 'Margaret', 'David', 'Margaret', 'Margaret', 'David', 'Margaret', 'David', 'Margaret', 'Margaret']","['manager', 'retiree', 'retired']",[58],"['$1.4', '$900,000', '$500,000', '$4,200', '$1,100', '$2,000', '$3,000', '$31,400', '$175,000', '$80,000', '$150,000']"
options_unsuitable,borderline,Marcus,"['Marcus Webb', 'Dana Castillo', 'Dana', 'Clearpoint', 'Dana', 'max', 'Dana', 'Clearpoint']",[],[34],"['$95,000,', '$140,000,', '$310,000', '$62,000', '$23,000', '$9,400', '$250,000', '$14,200']"
options_unsuitable,borderline,Marcus,"['Marcus Webb', 'Danielle Cho', 'Cho', 'Cho', 'Cho', 'Cho', 'Cho', 'Cho']",['engineer'],[34],"['$185,000', '$620,000,', '$290,000', '$14,000', '$67,000', '$19,000', '$86,000']"
excessive_churning,borderline,Marcus,"['Marcus Ridley', 'Dana Cho', 'Cho', 'Cho', 'Ridley', 'Ridley', 'Cho', 'Cho', 'Cho', 'Cho', 'Cho', 'Cho', 'Cho']","['engineer', 'manager']",[44],"['$285,000', '$1.9', '$640,000', '$114,000', '$590,000,', '$167,000,', '$114,000', '$53,000,', '$38,000']"
complex_products_unsophisticated_investor,borderline,Maria,"['Maria Delgado', 'Kevin Braxton', 'Maria', 'Maria', 'Maria']",['mechanic'],[34],"['$72,000', '$185,000,', '$28,000', '$4,800', '$25,000', '$11,200', '$6,400', '$9,600']"
failure_to_know_customer,borderline,Christine,"['Christine Falk', 'Falk', 'Falk', 'David Yoon']","['engineer', 'mechanic']",[29],"['$145,000', '$410,000,', '$85,000', '$9,200', '$62,000']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Webb', 'Dana Pham', 'Pham', 'Pham']",['engineer'],[34],"['$185,000', '$410,000', '$290,000', '$650,000', '$38,000', '$50,000', '$80,000', '$195,000', '$310,000', '$178,000']"
complex_products_unsophisticated_investor,borderline,Marcus,"['Marcus Webb', 'Dana Caruso', 'Dana', 'max', 'Dana', 'Dana', 'Dana', 'Dana']",['mechanic'],[34],"['$72,000', '$185,000,', '$28,000', '$1,800,', '$4,200', '$11,400,', '$16,100']"
excessive_churning,borderline,Marcus,"['Marcus Heller', 'Diane Tsao', 'Tsao', 'Heller', 'Heller', 'Tsao', 'Tsao', 'Tsao', 'Heller', 'Heller', 'Heller', 'Heller', 'Tsao']","['executive', 'retired']",[52],"['$4.2', '$1.8', '$380,000', '$47,200', '$0.65', '$4.95', '$61,400,', '$2,000', '$5,000']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Ellison', 'Margaret', 'Margaret', 'Derek Huang', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Patricia', 'Derek', 'Patricia', 'Margaret', 'Margaret', 'Derek', 'Derek', 'Margaret', 'Margaret']","['physician', 'engineer', 'manager', 'mechanic', 'retired']","[74, 36, 70]","['$2.8', '$1.6', '$4,200', '$3,100', '$1.9', '$3,500,', '$1,500', '$2,500', '$14,200', '$9,800', '$1,880']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Whitfield', 'Janet Cahill', 'Janet', 'Janet', 'Janet', 'Janet', 'Janet', 'Janet']",['engineer'],[34],"['$185,000', '$620,000,', '$290,000', '$18,000', '$340,000', '$105,000', '$167,000']"
failure_to_know_customer,borderline,Marcus,"['Marcus Delgado', 'Dana Whitfield', 'Greeks', 'Dana', 'Dana', 'Dana', 'Dana', 'Dana']",['engineer'],[34],"['$195,000', '$620,000', '$340,000,', '$8,000', '$12,000', '$74,000', '$285,000', '$211,000', '$500', '$1,000']"
failure_to_know_customer,borderline,Gerald,"['Gerald Vasquez', 'Gerald', 'Gerald', 'Danielle Huang', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald']","['engineer', 'mechanic', 'retired']",[58],"['$95,000', '$1.4', '$620,000', '$87,000', '$1.4']"
excessive_churning,borderline,Marcus,"['Marcus Ellison', 'Danielle Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski']",['engineer'],[34],"['$185,000', '$620,000,', '$140,000,', '$75,000', '$31,400', '$18,000', '$75,000', '$57,000', '$14,200']"
excessive_churning,borderline,Marcus,"['Marcus Devlin', 'Trent Hubbard']",['engineer'],[44],"['$285,000', '$1.9', '$620,000', '$41,600', '$14,200', '$36,400']"
failure_to_know_customer,borderline,Marcus,"['Marcus Webb', 'Redline', 'Redline']",['engineer'],[24],"['$95,000,', '$140,000,', '$155,000', '$6,200', '$28,000', '$112,000', '$140,000', '$38,000']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Hollings', 'Margaret', 'Kyle Brennan', 'Margaret', 'Kyle', 'Kyle', 'Kyle', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'David', 'David', 'Margaret', 'Kyle', 'David', 'Margaret', 'Kyle', 'Kyle', 'Margaret', 'David']","['engineer', 'attorney', 'retired']","[74, 32]","['$2.8', '$6,200', '$3,100', '$3.1', '$34,200']"
options_unsuitable,borderline,Cheryl,"['Cheryl Nowak', 'Cheryl', 'Cheryl', 'Cheryl', 'Cheryl']","['engineer', 'mechanic']",[34],"['$185,000', '$620,000,', '$410,000', '$380', '$1,200', '$8,400', '$31,000', '$28,700']"
complex_products_unsophisticated_investor,borderline,Marcus,"['Marcus Delgado', 'Lisa Tran', 'Lisa', 'Lisa', 'Lisa', 'Lisa']",['mechanic'],[34],"['$62,000', '$140,000,', '$18,000', '$18,000', '$9,400', '$3,100']"
complex_products_unsophisticated_investor,borderline,Marcus,"['Marcus Deleon', 'Charlene Wu', 'Charlene', 'Charlene', 'Charlene']",['mechanic'],[34],"['$62,000', '$47,000', '$15,000,', '$11,000', '$3,400', '$29,000', '$6,800', '$47,000']"
complex_products_unsophisticated_investor,borderline,Marcus,"['Marcus Reilly', 'Diane Chow', 'Diane', 'Diane', 'Diane', 'Diane', 'Diane', 'Diane']",['mechanic'],[34],"['$62,000', '$47,000', '$4,700', '$11,200', '$6,800', '$18,000']"
excessive_churning,borderline,Marcus,"['Marcus Henley', 'Henley', 'Henley', 'Derek Swanson', 'Swanson', 'Henley', 'Swanson', 'Swanson', 'Swanson', 'Swanson', 'Henley', 'Swanson', 'Henley']","['engineer', 'manager']",[34],"['$185,000', '$620,000', '$95,000', '$41,200', '$78,500', '$16,500', '$57,700']"
options_unsuitable,borderline,Diana,"['Diana Chu', 'Diana', 'Diana', 'Diana', 'Diana', 'Diana', 'Diana', 'Diana', 'Diana']","['engineer', 'mechanic']",[34],"['$185,000', '$620,000,', '$290,000', '$14,000', '$18,000', '$200', '$500', '$2,000', '$3,000', '$240,000', '$290,000', '$12,000', '$38,000', '$44,000']"
failure_to_know_customer,borderline,Denise,"['Denise Liu', 'Denise', 'Denise', 'Denise', 'Denise']","['engineer', 'manager', 'mechanic']",[34],"['$185,000', '$620,000,', '$800', '$3,200', '$11,400']"
failure_to_know_customer,borderline,Marcus,"['Marcus Webb', 'Denise Kowalski', 'Denise', 'Denise', 'Denise', 'Denise', 'Denise', 'Denise', 'Denise']",['engineer'],[24],"['$115,000', '$180,000', '$95,000', '$2', '$15', '$25', '$34,000']"
options_unsuitable,borderline,Marcus,"['Marcus Webb', 'Diana Castillo', 'Diana', 'Diana', 'Greeks', 'Diana', 'Diana', 'Diana']","['engineer', 'manager', 'mechanic']",[34],"['$215,000', '$1.1', '$400,000', '$3,000', '$8,000', '$18,000', '$120,000', '$74,000', '$385,000', '$311,000']"
senior_investor_exploitation,borderline,Margaret,"['Margaret Dalton', 'Margaret', 'Kevin Briggs', 'Kevin', 'Kevin', 'Kevin', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Kevin', 'Kevin', 'Kevin', 'Margaret', 'Margaret', 'Kevin']","['engineer', 'attorney', 'retiree', 'retired']","[74, 74]","['$3.2', '$1.8', '$600,000', '$4,200', '$3,100', '$38,000', '$90,000', '$52,000', '$11,400,', '$3,200', '$8,700', '$52,000']"
inappropriate_risk_profile,borderline,Marcus,"['Marcus Whitfield', 'Whitfield', 'Denise Carver', 'Whitfield', 'Whitfield', 'Carver', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield', 'Whitfield']",['engineer'],[34],"['$185,000', '$620,000,', '$210,000', '$195,000', '$215,000', '$405,000', '$75,000', '$800', '$3,200', '$4,700,', '$11,400']"
failure_to_know_customer,borderline,Janet,"['Janet Pryor', 'Janet Pryor', ""Janet Pryor's"", 'Janet']","['engineer', 'mechanic']",[24],"['$115,000,', '$85,000,', '$140,000', '$8,200', '$52,000', '$55,000']"
excessive_churning,borderline,Margaret,"['Margaret Hollins', 'Ryan Decker', 'Margaret', 'Decker', 'Decker', 'Margaret', 'Margaret', 'Margaret']","['manager', 'retired']",[58],"['$620,000', '$4,200', '$2,000', '$3,000', '$31,400', '$18,700,', '$6,200,', '$24,900', '$620,000', '$641,000']"
complex_products_unsophisticated_investor,standard,Margaret,"['Margaret Dolan', 'Craig Bellamy', 'Margaret', 'Bellamy', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['teacher', 'manager', 'retired']","[63, 34]","['$3,200', '$1,800', '$45,000,', '$310,000', '$355,000', '$14,200', '$61,500', '$8,900', '$310,000', '$253,800,']"
excessive_churning,standard,Margaret,"['Margaret Hensley', 'Darren Cofield', 'Hensley', 'Hensley', 'Hensley', 'Hensley', 'Hensley', 'Hensley', 'Hensley', 'Hensley']","['teacher', 'retired']",[71],"['$42,000', '$310,000,', '$64,200,', '$119,500', '$310,000', '$126,300', '$180,000']"
failure_to_know_customer,standard,Gerald,"['Gerald Novak', 'Gerald', 'Gerald', 'Darren Cho', 'Darren', 'Gerald', 'Darren', 'Gerald', 'Gerald', 'Gerald', 'Darren', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Darren', 'Gerald', 'Gerald', 'Gerald', 'Darren']","['mechanic', 'retired']",[62],"['$2,400', '$1,100', '$42,000', '$285,000', '$18,000', '$100,000', '$150,000,', '$750,000', '$800', '$1,200', '$47,300', '$22,600', '$285,000', '$197,400', '$87,600,']"
complex_products_unsophisticated_investor,standard,Margaret,"['Margaret Dawson', 'Kevin Brasch', 'Dawson', 'Dawson', 'Dawson', 'Tesla', 'Dawson', 'Dawson', 'Greenleaf', 'Dawson']",['retired'],[62],"['$38,000', '$210,000,', '$1,500', '$2,500', '$180', '$230', '$250', '$320', '$14,200', '$210', '$290', '$41,000', '$210,000', '$158,000']"
excessive_churning,standard,Marcus,"['Marcus Daley', 'Tanya Reeves', 'Moderna', 'Reeves']","['manager', 'retired']","[58, 63]","['$52,000', '$310,000', '$89,400', '$310,000', '$141,000,', '$169,000,', '$89,400', '$62,500']"
excessive_churning,standard,Margaret,"['Margaret Holloway', 'Craig Dennehy', 'Dennehy', 'Margaret', 'Dennehy', 'Margaret', 'Coinbase Global', 'Margaret', 'Dennehy', 'Margaret', 'Margaret', 'Dennehy', 'Dennehy', 'Dennehy', 'Tina Lowell', 'Margaret']","['manager', 'retired']",[71],"['$38,000', '$185,000', '$210,000', '$61,400', '$185,000', '$67,300', '$117,700,', '$42,800', '$140,000']"
complex_products_unsophisticated_investor,standard,Margaret,"['Margaret Hensley', 'Kevin Pratt', 'Pratt', 'Pratt', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Pratt']","['teacher', 'manager', 'retired']",[63],"['$42,000', '$185,000', '$90,000,', '$400,000', '$185,000', '$61,000', '$124,000,']"
inappropriate_risk_profile,standard,Margaret,"['Margaret Tisdale', 'Margaret', 'Kyle Devereaux', 'Kyle', 'Margaret', 'Margaret', 'Kyle', 'Margaret', 'Kyle', 'Margaret', 'Margaret', 'Margaret', 'Kyle', 'Kyle', 'Margaret']","['teacher', 'manager', 'retired']","[67, 34]","['$42,000', '$310,000', '$85,000', '$75,000,', '$600,000', '$18,400', '$74,000', '$310,000', '$237,000', '$6,200']"
excessive_churning,standard,Margaret,"['Margaret Yoon', 'Craig Bowden', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Bowden', 'Margaret']","['attorney', 'manager', 'retired']",[58],"['$42,000', '$310,000', '$275,000', '$47,600', '$310,000', '$189,000,', '$121,000,']"
inappropriate_risk_profile,standard,Margaret,"['Margaret Dunleavy', 'Margaret', 'Derek Hollis', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Sandra Voss', 'Sandra', 'Margaret', 'Derek', 'Margaret', 'Rivian Automotive', 'Margaret', 'Margaret', 'Margaret']","['teacher', 'retired']",[71],"['$38,000', '$215,000', '$12,000', '$300', '$500', '$40,000', '$215,000', '$127,400', '$87,600,', '$6,280']"
options_unsuitable,standard,David,"['David Nguyen', 'Nguyen', 'David Nguyen']",['manager'],"[23, 34, 25]","['$31,000', '$4,200,', '$2,800,', '$18,000', '$7,000', '$150,000', '$37,400', '$6,500', '$30,900', '$10,000']"
complex_products_unsophisticated_investor,standard,Gerald,"['Gerald Hoffman', 'Derek Slattery', 'Gerald', 'Gerald', 'Derek', 'Derek', 'Gerald', 'Derek approved Gerald', 'Gerald', 'Gerald', 'Derek', 'Gerald', 'Gerald', 'Derek', 'Gerald', 'Gerald', 'Gerald', 'Derek', 'Gerald', 'Derek']",[],[58],"['$52,000,', '$38,000,', '$127,000', '$41,000,']"
senior_investor_exploitation,standard,Margaret,"['Margaret Hollis', 'Craig Dempsey', 'Dempsey', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Dempsey', 'Margaret', 'Margaret']","['teacher', 'manager', 'retired']","[78, 36]","['$34,000', '$185,000,', '$1,800', '$1,200', '$1,500', '$400,000', '$4,100', '$112,000', '$185,000', '$61,000', '$124,000,']"
options_unsuitable,standard,Marcus,"['Marcus Ellison', 'Ellison', 'Ellison', 'Ellison Level', 'Ellison', 'Ellison', 'Ellison', 'Kevin Orozco', 'Ellison', 'Ellison', 'Ellison', 'Ellison', 'Ellison', 'Ellison', 'Ellison']",[],[24],"['$31,000', '$8,200,', '$14,000', '$31,000,', '$8,200,', '$45', '$40', '$50,', '$3,400', '$11', '$46,', '$55,200', '$38,600', '$34,100', '$4,500']"
excessive_churning,standard,Margaret,"['Margaret Coburn', 'Margaret', 'Daniel Voss', 'Margaret', 'Voss', 'Margaret', 'Margaret', 'Voss', 'Margaret', 'Margaret', 'Voss', 'Voss', 'Margaret', 'Margaret']","['teacher', 'manager', 'retired']","[71, 34]","['$38,000', '$185,000', '$60,000', '$41,200', '$185,000', '$97,400,', '$87,600']"
complex_products_unsophisticated_investor,standard,Marcus,"['Marcus Webb', 'Darren']",['manager'],"[22, 34]","['$4,800', '$19,000', '$11,300', '$6,500']"
options_unsuitable,standard,Marcus,"['Marcus Delgado', 'Jennifer Pruitt', 'Jennifer', 'Jennifer Pruitt']",[],"[23, 30, 25]","['$31,000', '$8,200', '$14,000', '$31,000,', '$8,200,', '$85', '$27,400', '$19,800']"
senior_investor_exploitation,standard,Margaret,"['Margaret Dalton', 'Dalton', 'Kyle Brunner', 'Dalton', 'Dalton', 'Dalton', 'Dalton', 'Dalton', 'Dalton', 'Dalton', 'Dalton']","['teacher', 'manager', 'retired']","[79, 31]","['$2,100', '$1,850', '$410,000,', '$85,000,', '$750,000', '$300', '$180,000', '$410,000', '$191,000', '$219,000,', '$34,600']"
inappropriate_risk_profile,standard,Margaret,"['Margaret Holloway', 'Margaret', 'Kevin Dandridge', 'Margaret', 'Kevin', 'Margaret', 'Kevin', 'Margaret', 'Kevin', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Margaret', 'Kevin']","['teacher', 'manager', 'retiree', 'retired']","[68, 34]","['$42,000', '$285,000,', '$2', '$74,000', '$31,000,']"
excessive_churning,standard,Margaret,"['Margaret Dawson', 'Kevin Hurley', 'Dawson', 'Dawson', 'Dawson', 'Dawson', 'Dawson', 'Dawson', 'Dawson']","['manager', 'retired']",[71],"['$42,000,', '$280,000', '$65,000', '$61,400', '$280,000', '$149,000', '$131,000,', '$61,400', '$30,000']"
complex_products_unsophisticated_investor,standard,Marcus,"['Marcus Whitfield', 'Todd Brennan', 'Todd', 'Todd', 'Todd']",[],[22],"['$41,000', '$8,200', '$50,000,', '$55,000,', '$6,500', '$8,200', '$4,800', '$3,000', '$8,200', '$1,740,', '$3,000', '$1,180']"
options_unsuitable,standard,Margaret,"['Margaret Tillman', 'Margaret', 'Kyle Brunner', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['manager', 'retired']","[63, 29]","['$38,000', '$210,000,', '$47,000', '$6,800,', '$29,400', '$2,100', '$47,000', '$22,300']"
complex_products_unsophisticated_investor,standard,Margaret,"['Margaret Kowalski', 'Derek Halloran', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['teacher', 'retired']",[63],"['$3,200', '$1,850', '$45,000,', '$310,000', '$18,400', '$67,000', '$310,000', '$224,000,', '$11,200']"
options_unsuitable,standard,Margaret,"['Margaret Oleska', 'Margaret', 'Derek Pallone', 'Margaret', 'Margaret', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Derek', 'Margaret', 'Derek']","['mechanic', 'retired']","[71, 34]","['$2,800', '$185,000,', '$47,000,', '$61,200', '$3,400', '$8,900']"
failure_to_know_customer,standard,Marcus,"['Marcus Brennan', 'Vega', 'Brennan', 'Brennan', 'Vega', 'Vega', 'Brennan', 'Brennan', 'Vega', 'Brennan', 'Vega', 'Vega', 'Vega', 'Vega', 'Vega']","['manager', 'retiree', 'retired']",[71],"['$34,000', '$185,000', '$185,000', '$97,400,', '$87,600']"
inappropriate_risk_profile,standard,Margaret,"['Margaret Colvin', 'Margaret', 'Kevin Hartwell', 'Kevin', 'Margaret', 'Margaret', 'Kevin', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Kevin']","['teacher', 'retired']","[71, 34]","['$38,000', '$185,000', '$310,000', '$127,000', '$52,000', '$310,000', '$244,000']"
excessive_churning,standard,Gerald,"['Gerald Whitfield', 'Gerald', 'Marcus Daly', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald']","['engineer', 'attorney', 'mechanic', 'retired']",[58],"['$95,000,', '$340,000,', '$620,000,', '$475,000', '$47,200,', '$61,400']"
inappropriate_risk_profile,standard,Margaret,"['Margaret Kowalski', 'Kowalski', 'Kevin Braddock', 'Braddock', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski']","['teacher', 'manager', 'retired']",[71],"['$3,200', '$185,000,', '$800', '$1,200', '$65,000', '$400,000', '$4,600', '$87,500', '$185,000', '$23,400', '$185,000', '$146,200,', '$38,800,']"
senior_investor_exploitation,standard,Margaret,"['Margaret Halloran', 'Derek Simmons', 'Margaret', 'Margaret', 'Patricia Yuen', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Simmons', 'Margaret']","['teacher', 'manager', 'retired']","[79, 34]","['$2,800', '$340,000,', '$185,000', '$204,000', '$136,000,', '$14,200']"
options_unsuitable,standard,Margaret,"['Margaret Kowalski', 'Kowalski', 'Derek Simmons', 'Simmons', 'Kowalski', 'Simmons', 'Kowalski', 'Kowalski', 'Kowalski', 'Kowalski', 'Simmons']","['teacher', 'manager', 'retired']",[67],"['$3,200', '$1,900', '$410,000', '$12,000', '$4,500', '$800', '$1,200', '$2', '$85', '$32.30', '$26,350', '$410,000', '$298,000,', '$112,000', '$6,400']"
senior_investor_exploitation,standard,Margaret,"['Margaret Dunleavy', 'Margaret', 'Kevin Braddock', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['teacher', 'widow', 'retired']","[79, 54, 36]","['$34,000', '$410,000,', '$85,000', '$47,200', '$138,000', '$11,400', '$410,000', '$262,000', '$85,000']"
senior_investor_exploitation,standard,Margaret,"['Margaret Dawson', 'Margaret', 'Margaret', 'Kevin Briscoe', 'Kevin', 'Kevin', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Kevin', 'Margaret', 'Margaret']","['mechanic', 'retired']","[78, 34]","['$34,000', '$185,000,', '$3,200', '$8,400', '$61,300', '$25,000', '$25,000,', '$17,500', '$78,800']"
inappropriate_risk_profile,standard,Gerald,"['Gerald Whitfield', 'Gerald', 'Gerald', 'Gerald', 'Marcus Tran', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald', 'Gerald']","['manager', 'retired']",[71],"['$2,800', '$42,000,', '$185,000', '$300', '$400', '$1,200', '$31,500', '$18,700', '$50,200']"
senior_investor_exploitation,standard,Margaret,"['Margaret Delvecchio', 'Keith Branford', 'Delvecchio', 'Delvecchio', 'Delvecchio', 'Delvecchio', 'Delvecchio']","['teacher', 'manager', 'retired']","[79, 34]","['$38,000', '$410,000,', '$137,000', '$22,000', '$18,600']"
