case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
cl_2023_dcd_attias_v._carefirst_inc.,Q14,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0167,0.1301,0.1951,0.2777,,,,,,0,0,,60,63,0,attempt,0,"motions any basis to support that inference. Counsel’s argument is not evidence, and bare speculation cannot defeat an otherwise properly supported motion. Absent citation to admissible materials—testimony, documents, or expert analysis—connecting CareFirst’s antivirus practices or its SIEM transition to the breach or to any legally cognizable injury, Plaintiffs cannot meet their burden. On this record, no reasonable jury could so conclude.",briefing any document supporting Strebe’s statement that CareFirst switched to QRadar for reasons that demonstrated an unfamiliarity with the SIEM system. What evidence the Court has been able to locate rather suggests that CareFirst switched to QRadar because of its “heavy investment in IBM at the time” and its judgment that QRadar was “a better platform to move to [because
cl_2023_dcd_attias_v._carefirst_inc.,Q16,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0714,0.2162,0.2162,0.3411,0.25,2,0.1667,8,4,0,0,,28,9,0,attempt,0,"I. Background
II. Legal Standard
III. Analysis
IV. Conclusion",II. Legal Standards | III. Analysis | A. Breach of Contract | B. Maryland Consumer Protection Act | MPIPA. | C. Virginia Consumer Protection Act | D. Timing of Summary Judgment Motion | SO ORDERED.
cl_2023_dcd_attias_v._carefirst_inc.,Q17,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0303,0.125,0.25,0.315,,,,,,0,1,,33,15,0,attempt,0,"CareFirst is a health insurer that operates in the District of Columbia, Maryland, and Virginia.",The Court should grant summary judgment “if the movant shows that there is no genuine dispute as to any material fact and the movant is entitled to judgment as a matter of law.”
cl_2023_dcd_attias_v._carefirst_inc.,Q19,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0256,0.0741,0.0741,0.1867,,,,,,0,0,,39,15,0,attempt,0,"threatened injury, we have repeatedly held that 'allegations of possible future injury' are not sufficient.","assertions that a contract has been breached, ‘[t]he determination whether a material breach has occurred is generally a question of fact’” but may reduce to a question of law only if there is but “one reasonable conclusion.”"
cl_2023_dcd_attias_v._carefirst_inc.,Q20,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,12,1.0,12,1.0,0.7273,0.7273,0.8436,,,,,,0,0,,12,21,0,attempt,0,"implement the standards and implementation specifications as specified in this subpart.'"" 45 C.F.R. § 164.306(b)(1).",implement the standards and implementation specifications as specified in this subpart.’”
cl_2023_dcd_attias_v._carefirst_inc.,Q21,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.05,0.2955,,,,,,0,0,,20,20,0,attempt,0,"Am. Compl. ¶ 41.) Plaintiffs bring negligence, breach of contract, and consumer-protection claims under District of Columbia law, among others.","Plaintiffs do not provide much legal argument, however, as to the more difficult question: whether a jury could find that"
cl_2023_dcd_attias_v._carefirst_inc.,Q22,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.1,0.1729,,,,,,0,0,,20,20,0,attempt,0,"to monitor database access and exfiltration, which would have detected the intrusion and prevented the theft of Plaintiffs' sensitive information","Plaintiffs do not provide much legal argument, however, as to the more difficult question: whether a jury could find that"
cl_2023_dcd_attias_v._carefirst_inc.,Q23,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.093,0.1395,0.3401,,,,,,0,0,,20,23,0,attempt,0,"That is enough, at this stage, to show common questions susceptible to common proof and to satisfy Rule 23(a)(2)'s requirement","Plaintiffs do not provide much legal argument, however, as to the more difficult question: whether a jury could find that"
cl_2023_dcd_attias_v._carefirst_inc.,Q24,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.2,0.2826,,,,,,0,0,,20,20,0,attempt,0,"That evidence suffices to create a genuine dispute of material fact regarding the reasonableness of CareFirst’s cybersecurity, precluding summary judgment.","Plaintiffs do not provide much legal argument, however, as to the more difficult question: whether a jury could find that"
cl_2023_dcd_freeman_v._herring_networks_inc.,Q02,A,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,attempt,0,2022,2023
cl_2023_dcd_freeman_v._herring_networks_inc.,Q03,A,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,4,0.8,0.4,0.4,0.4521,,,,,,0,0,,5,20,0,attempt,0,"Ruby Freeman and Wandrea’ ArShaye Moss v. Herring Networks, Inc., d/b/a One America News Network, and Chanel Rion","freeman v. herring networks, inc."
cl_2023_dcd_freeman_v._herring_networks_inc.,Q04,A,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.25,,,,,,0,0,,3,3,0,attempt,0,"April 21, 2022",2023-08-30
cl_2023_dcd_freeman_v._herring_networks_inc.,Q07,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0625,0.2143,0.3571,0.3492,,,,,,0,0,,16,12,0,attempt,0,"secure the just, speedy, and inexpensive determination of every action and proceeding.""",supply relevant testimony and documents for a fair appraisal of the facts and a ‘just’ determination.”
cl_2023_dcd_freeman_v._herring_networks_inc.,Q08,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,1,0.125,2,0.25,0.3,0.3,0.4823,,,,,,0,0,,8,12,0,attempt,0,"alia, default judgment, an adverse inference instruction, and attorneys' fees and costs.","alia, the entry of default judgment against Giuliani."
cl_2023_dcd_freeman_v._herring_networks_inc.,Q09,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,1,0.05,1,0.05,0.1667,0.1667,0.2676,,,,,,0,0,,20,4,0,attempt,0,data would be prohibitive.,data could be less to examine only a subset of the data in a timeframe responsive to plaintiffs’ discovery requests.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q10,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,2,0.2,0.4706,0.5882,0.5273,,,,,,0,0,,10,7,0,attempt,0,comply with discovery obligations and court orders.,preserve ESI and to comply with a court’s discovery orders.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q11,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0263,0.0444,0.0889,0.2548,,,,,,0,0,,38,7,0,attempt,0,electronic devices and the ESI they contained.,"ESI by hampering their “ability to learn what he knew or did not know—including what information he received, and what he did or did not do in response to that information—when he published his defamatory claims.”"
cl_2023_dcd_freeman_v._herring_networks_inc.,Q12,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,5,0.2941,5,0.2941,0.3871,0.3871,0.5408,,,,,,0,0,,17,14,0,attempt,0,"delay the resolution of this case, waste judicial resources, and encourage further dilatory tactics.",delay the resolution of this defamation case that heads to trial solely on the issue of damages.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q13,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0435,0.08,0.08,0.1732,,,,,,0,0,,23,2,0,attempt,0,for themselves.,of the same and make their own analysis for presentation to a jury at the trial on any damages they may be owed.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q14,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0323,0.1639,0.2623,0.3228,,,,,,0,0,,62,60,0,attempt,0,"subpoenas. With respect to the document requests from the Giuliani Businesses, Plaintiffs report that the Giuliani Businesses produced no text messages, no emails, and no ESI at all, and that the meager production consisted almost entirely of PDF images or screenshots lacking metadata, confirming that Giuliani’s efforts to secure compliance have been perfunctory and plainly inadequate at best to date.","Businesses, plaintiffs request the following information from the Businesses relating to the quantification of damages: (a) “[m]aterials sufficient to show the viewership metrics for and revenue generated from podcast episodes and related social media posts, that included,” false statements made by Giuliani concerning plaintiffs and (b) “[i]nformation on how the ‘Common Sense’ podcast generates revenue, including through advertising agreements and"
cl_2023_dcd_freeman_v._herring_networks_inc.,Q16,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,3,0.0938,3,0.0938,0.2632,0.2632,0.3237,0.25,1,0.2222,8,3,0,0,,32,6,0,attempt,0,"I. Background
II. Analysis
III. Conclusion",I. BACKGROUND | II. APPLICABLE PROCEDURAL RULES | R. CIV. P. 37(e)(2). | III. DISCUSSION | A. Rule 37(e) Sanctions | B. Rule 37(b) Sanctions | C. Sanctions and Other Discovery Relief | IV. CONCLUSION
cl_2023_dcd_freeman_v._herring_networks_inc.,Q17,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.0556,0.0556,0.1789,,,,,,0,1,,21,15,0,attempt,0,"Herring Networks, Inc. owns and operates the cable news channel One America News Network (""OAN"").",The factual background of this case has been detailed previously in this Court’s decision denying Giuliani’s motion to dismiss plaintiffs’ Complaint.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q20,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0833,0.1176,0.2353,0.32,,,,,,0,0,,12,5,0,attempt,0,", not on the Devices themselves.",had he taken reasonable steps to preserve the ESI on those Accounts.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q21,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.0976,0.1463,0.3665,,,,,,0,0,,21,20,0,attempt,0,"Accordingly, the Court grants plaintiffs' motion, strikes defendants' pleadings, and directs the Clerk to enter judgment in plaintiffs' favor forthwith.","Additionally, plaintiffs’ requested discovery relief from the Giuliani Businesses will be granted, and, as plaintiffs request—despite Giuliani’s attestation that Giuliani"
cl_2023_dcd_freeman_v._herring_networks_inc.,Q22,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1281,,,,,,0,0,,21,26,0,attempt,0,"See Fed. R. Civ. P. 37(b)(2)(A)(vi); Webb v. District of Columbia, 146 F.3d 964, 971 (D.C. Cir. 1998). See also","Additionally, plaintiffs’ requested discovery relief from the Giuliani Businesses will be granted, and, as plaintiffs request—despite Giuliani’s attestation that Giuliani"
cl_2023_dcd_freeman_v._herring_networks_inc.,Q23,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0952,0.1463,0.1463,0.274,,,,,,0,0,,21,20,0,attempt,0,"No lesser sanction will suffice. Default judgment will be entered as to liability, with damages to be determined at trial.","Additionally, plaintiffs’ requested discovery relief from the Giuliani Businesses will be granted, and, as plaintiffs request—despite Giuliani’s attestation that Giuliani"
cl_2023_dcd_freeman_v._herring_networks_inc.,Q24,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0952,0.2439,0.3415,0.4373,,,,,,0,0,,21,20,0,attempt,0,"Accordingly, plaintiffs' motion for discovery sanctions is granted; default judgment will be entered against Giuliani, and a trial on damages","Additionally, plaintiffs’ requested discovery relief from the Giuliani Businesses will be granted, and, as plaintiffs request—despite Giuliani’s attestation that Giuliani"
cl_2023_del_holifield_v._xri_investment_holding,Q04,A,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.3333,0.3333,0.3333,0.32,,,,,,0,0,,3,3,0,attempt,0,"August 11, 2023",2023-09-07
cl_2023_del_holifield_v._xri_investment_holding,Q07,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,1,0.0667,1,0.0667,0.125,0.125,0.1417,,,,,,0,0,,15,1,0,attempt,0,approach.,"approach that emphasizes the text of an agreement, and the analysis follows straightforward contractarian principles.”"
cl_2023_del_holifield_v._xri_investment_holding,Q08,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1408,,,,,,0,0,,12,1,0,attempt,0,thereof).,"of receipt), as well as a new financing statement to be filed."
cl_2023_del_holifield_v._xri_investment_holding,Q09,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,1,0.0833,1,0.0833,0.1818,0.1818,0.2879,,,,,,0,0,,12,32,0,attempt,0,and the implied covenant of good faith and fair dealing—and that those principles permit the Court of Chancery to temper or decline to enforce bargained-for terms when equity so requires.,— and one that trumps even the maximized outer bounds of contractual freedom.
cl_2023_del_holifield_v._xri_investment_holding,Q10,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0833,0.0816,0.1224,0.25,,,,,,0,0,,12,37,0,attempt,0,"under 6 Del. C. § 18-1104. But those principles may supplement—they may not supplant—the parties’ express bargain, and they do not empower a court to ignore unambiguous contractual terms or rewrite the parties’ agreement.",— and one that trumps even the maximized outer bounds of contractual freedom.
cl_2023_del_holifield_v._xri_investment_holding,Q11,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1538,0.2034,0.2373,0.2706,,,,,,0,0,,13,46,0,attempt,0,"jurisprudence and the ability of private parties to declare acts ""void"" by contract. But we need not resolve that tension here. As we explained in CompoSecure, in the realm of private contracts, labeling a noncompliant act ""void"" does not necessarily foreclose the application of equitable defenses.",law and the principle of freedom of contract in the alternative entity sphere.
cl_2023_del_holifield_v._xri_investment_holding,Q12,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,4,0.4444,4,0.4444,0.6316,0.6316,0.7368,,,,,,0,0,,9,10,0,attempt,0,"the parties to render noncompliant transfers void, rather than voidable.",the parties to render a noncompliant transfer incurably void.
cl_2023_del_holifield_v._xri_investment_holding,Q13,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,7,0.3889,7,0.3889,0.7273,0.7273,0.695,,,,,,0,0,,18,26,0,attempt,0,"those aspects that should be freely transferable without such consent (i.e., the member’s economic interest, including the right to share in profits and receive distributions).","those aspects that should be freely transferable (i.e., the passive right to share in profits and losses)."
cl_2023_del_holifield_v._xri_investment_holding,Q14,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,3,0.05,0.2,0.4,0.1965,,,,,,0,0,,60,60,0,attempt,0,"Blue paid consideration for the transfer. The Assignment recites that Blue assumed Holifield’s obligations under the Promissory Note and delivered to him a new note, and Holifield admitted as much at trial. That consideration defeats the Without Consideration Requirement. Because the Blue Transfer was for value, it was not a Permitted Transfer and therefore was void under the LLC Agreement.","the Blue Transfer must be considered as part of the Transfer was required to be approved by the XRI Board, and because it never was, it was invalid. The implication for the parties’ underlying dispute is that the strict foreclosure notice sent by XRI was properly delivered to Holifield, and not Blue, as the owner of the Disputed Units. In"
cl_2023_del_holifield_v._xri_investment_holding,Q16,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,3,0.0536,0.169,0.169,0.1866,0.125,4,0.0341,8,5,0,0,,56,15,0,attempt,0,"I. INTRODUCTION
II. FACTUAL AND PROCEDURAL BACKGROUND
III. STANDARD OF REVIEW
IV. ANALYSIS
V. CONCLUSION",C. The Efforts to Raise Capital for Entia in 2018 | D. The Structure of the Assurance Loan | F. XRI Learns of the Assurance Loan in April 2019 | G. Entia Defaults on the XRI Loan in August 2020 | I. The Resulting Litigation | J. The Trial Court’s Decision | L. XRI’s Cross-Appeal | II. SCOPE AND STANDARD OF REVIEW
cl_2023_del_holifield_v._xri_investment_holding,Q17,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1633,,,,,,0,1,,28,11,0,attempt,0,XRI Investment Holdings LLC (“XRI”) is a Delaware limited liability company.,"In 2018, Holifield and Gabriel began working on ways to raise additional capital through Entia to provide funding to some of the operating businesses that they co-owned."
cl_2023_del_holifield_v._xri_investment_holding,Q19,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,1,0.0196,2,0.0392,0.1333,0.1333,0.2627,,,,,,0,0,,51,9,0,attempt,0,"brief, Holifield concedes that he waived this argument below.","brief and in the body of his reply brief, Holifield notes that “it is now settled in this court that the removal of default fiduciary duties through an LLC agreement must be accomplished with clear and unambiguous language,” and suggests we require the same clarity where parties contract for incurable voidness."
